rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
9,cznburak @cznburak,72000000.0,0.2,,,21600000.0,tiktok,all-countries,True,2024,,,,
10,Jason Derulo @jasonderulo,58900000.0,0.4,United States,Entertainment and Music,17700000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
11,Kylie Jenner @kyliejenner,56000000.0,3.2,United States,Beauty and Self Care Fashion and Accessories,16800000.0,tiktok,all-countries,True,2024,Beauty&Fashion,MAPPED,,
12,Karol G @karolg,51900000.0,3.8,Colombia,Entertainment and Music,15600000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
13,Michael Le @justmaiko,51400000.0,,Vietnam,,15400000.0,tiktok,all-countries,True,2024,,,,
14,BTS @bts_official_bighit,51000000.0,1.0,,Entertainment and Music,15300000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
15,BILLIE EILISH @billieeilish,51000000.0,,,,15300000.0,tiktok,all-countries,True,2024,,,,
16,JoJo Siwa @itsjojosiwa,45600000.0,0.3,United States,Entertainment and Music,13700000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
17,ESPN @espn,44000000.0,,,Entertainment and Music,13200000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
18,Junya/じゅんや @junya1gou,42800000.0,,,,12800000.0,tiktok,all-countries,True,2024,,,,
19,ХОМЯК @homm9k,42100000.0,,,Fashion and Accessories,12600000.0,tiktok,all-countries,True,2024,Beauty&Fashion,MAPPED,,
20,XO Team @xoteam,41400000.0,,,Entertainment and Music,12400000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
21,ROD🫠 @elrodcontreras,41100000.0,,,Entertainment and Music,12300000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
22,Joe @joealbanese,40800000.0,,,family Entertainment and Music,12200000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
23,Gordon Ramsay @gordonramsayofficial,40000000.0,1.1,United Kingdom,Food,12000000.0,tiktok,all-countries,True,2024,Lifestyle,MAPPED,,
24,Carlos Feria @carlosferiag,39200000.0,,,,11800000.0,tiktok,all-countries,True,2024,,,,
25,ondy mikula @ondymikula,38800000.0,,,,11600000.0,tiktok,all-countries,True,2024,,,,
26,Scott 🔥 @scottsreality,38400000.0,0.2,,Entertainment and Music,11500000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
27,Shakira @shakira,38200000.0,2.0,,,11500000.0,tiktok,all-countries,True,2024,,,,
28,Barstool Sports @barstoolsports,36900000.0,0.1,United States,Entertainment and Music Sports,11100000.0,tiktok,all-countries,True,2024,Sports,MAPPED,,
29,James Charles @jamescharles,36200000.0,,United States,Beauty and Self Care Arts and Crafts,10900000.0,tiktok,all-countries,True,2024,Beauty&Fashion,MAPPED,,
30,kyle thomas 🌿 @kylethomas,35400000.0,0.1,,,10600000.0,tiktok,all-countries,True,2024,,,,
31,Q Park @qpark,35200000.0,,,,10600000.0,tiktok,all-countries,True,2024,,,,
32,GIL CROES @gilmhercroes,35100000.0,,,Entertainment and Music,10500000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
33,Kevin Hart @imkevinhart,34800000.0,1.7,United States,Entertainment and Music,10400000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
34,Kirya Kolesnikov @thekiryalife,34700000.0,,,Entertainment and Music Funny,10400000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
35,arianagrande @arianagrande,34400000.0,,,Entertainment and Music,10300000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
36,Pongámoslo a Prueba @pongamoslo_a_prueba,34200000.0,,,,10300000.0,tiktok,all-countries,True,2024,,,,
37,ThatLittlePuff @thatlittlepuff,33500000.0,0.6,,Pets,10100000.0,tiktok,all-countries,True,2024,Lifestyle,MAPPED,,
38,Montpantoja @montpantoja,33300000.0,,,,10000000.0,tiktok,all-countries,True,2024,,,,
39,Devon Rodriguez @devonrodriguezart,32100000.0,0.2,United States,Arts and Crafts Education Upskilling,9600000.0,tiktok,all-countries,True,2024,Knowledge&Info,MAPPED,,
40,Bad Bunny @badbunny,31800000.0,18.4,Puerto Rico,,9500000.0,tiktok,all-countries,True,2024,,,,
41,Brooke Monk @brookemonk_,31700000.0,2.1,United States,Entertainment and Music Funny,9500000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
42,Indi skovar @indiskovar3.0,31600000.0,0.4,,Entertainment and Music,9500000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
43,Lele Pons @lelepons,31500000.0,0.9,United States,,9500000.0,tiktok,all-countries,True,2024,,,,
44,Stokes Twins @stokestwins,31200000.0,,United States,Entertainment and Music,9400000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
45,Kira Kosarin @kirakosarin,31100000.0,0.7,,Entertainment and Music,9300000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
46,La Rosalia @rosalia,30900000.0,,Spain,,9300000.0,tiktok,all-countries,True,2024,,,,
47,Alejandro Nieto @soybans,30400000.0,,Colombia,,9100000.0,tiktok,all-countries,True,2024,,,,
48,Michel Chavez @its.michhh,30200000.0,,Mexico,,9100000.0,tiktok,all-countries,True,2024,,,,
49,Liza Koshy @lizzza,30200000.0,,United States,,9100000.0,tiktok,all-countries,True,2024,,,,
50,beca @beca,29200000.0,1.0,Brazil,Travel,8800000.0,tiktok,all-countries,True,2024,Lifestyle,MAPPED,,
51,Topper Guild @topperguild,29000000.0,,United States,Entertainment and Music Celebrity,8700000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
52,Ignacia Antonia👑 @ignaciaa_antonia,28200000.0,,Chile,Beauty and Self Care,8500000.0,tiktok,all-countries,True,2024,Beauty&Fashion,MAPPED,,
53,Camilo @camilo,28000000.0,,,Entertainment and Music,8400000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
54,Daniel Ibarra @juandaniel.ibarra,27600000.0,,,Entertainment and Music,8300000.000000001,tiktok,all-countries,True,2024,Music,MAPPED,,
55,시아지우 sia_jiwoo @sia_jiwoo,27500000.0,0.2,South Korea,,8300000.000000001,tiktok,all-countries,True,2024,,,,
56,Lexi Rivera @lexibrookerivera,27100000.0,4.5,,,8100000.0,tiktok,all-countries,True,2024,,,,
57,KEEMOKAZI @keemokazi,27000000.0,,,Entertainment and Music,8100000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
58,psg @psg,26700000.0,,,Sports,8000000.0,tiktok,all-countries,True,2024,Sports,MAPPED,,
59,JeisonGiraldo @jeison_giraldo,26300000.0,,,family Romance and Wedding,7900000.0,tiktok,all-countries,True,2024,Beauty&Fashion,MAPPED,,
60,JeanCarlo Leon @jashlem,26300000.0,,,,7900000.0,tiktok,all-countries,True,2024,,,,
61,Jimena @jimena.jimenezr,26100000.0,1.2,,Funny,7800000.0,tiktok,all-countries,True,2024,Entertainment,MAPPED,,
62,Doja Cat @dojacat,26000000.0,0.1,United States,Entertainment and Music,7800000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
63,Bader Al Safar @baderalsafar,26000000.0,,Kuwait,Fashion and Accessories,7800000.0,tiktok,all-countries,True,2024,Beauty&Fashion,MAPPED,,
64,DAVID DOBRIK @daviddobrik,26000000.0,,United States,Entertainment and Music Funny,7800000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
65,LARRAY @larrayeeee,25900000.0,,,Entertainment and Music,7800000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
66,Era Ays @era_ays,25900000.0,,,,7800000.0,tiktok,all-countries,True,2024,,,,
67,Karla Bustillos ❤️ @karla.bustillos,25700000.0,0.1,,,7700000.0,tiktok,all-countries,True,2024,,,,
68,BORREGO @lagranjadelborrego,25700000.0,4.6,,,7700000.0,tiktok,all-countries,True,2024,,,,
69,Arnaldo Mangini @arnaldomangini,25400000.0,,,Beauty and Self Care Funny,7600000.0,tiktok,all-countries,True,2024,Beauty&Fashion,MAPPED,,
70,Jaykindafunny @jaykindafunny8,25400000.0,,,Funny,7600000.0,tiktok,all-countries,True,2024,Entertainment,MAPPED,,
71,Malu Trevejo @malutrevejo,25200000.0,,,,7600000.0,tiktok,all-countries,True,2024,,,,
72,AriGameplays @arigameplays,25100000.0,1.0,,Games,7500000.0,tiktok,all-countries,True,2024,Tech&Gaming,MAPPED,,
73,Dina @dina,24900000.0,0.6,,,7500000.0,tiktok,all-countries,True,2024,,,,
74,DonaldDucc 🦆 @donaldducc,24700000.0,,,Animals,7400000.0,tiktok,all-countries,True,2024,Lifestyle,MAPPED,,
75,adrilatinatv @adrilatinatv,24500000.0,,,,7400000.0,tiktok,all-countries,True,2024,,,,
76,Victor Melo @victormelo,24500000.0,,,,7400000.0,tiktok,all-countries,True,2024,,,,
77,Chingu Amiga @chinguamiga,24100000.0,,,Food Beauty and Self Care,7200000.0,tiktok,all-countries,True,2024,Beauty&Fashion,MAPPED,,
78,The Mannii Show @the_mannii,24000000.0,0.8,,Entertainment and Music Funny,7200000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
79,Terry Crews @terrycrews,23900000.0,0.4,United States,Entertainment and Music Celebrity,7200000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
80,Jacob Sartorius @jacobsartorius,23700000.0,,United States,Entertainment and Music,7100000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
81,Luara @luara,23600000.0,0.6,,,7100000.0,tiktok,all-countries,True,2024,,,,
82,Nicolle Figueroa @nicollefigueroaa,23400000.0,5.1,,,7000000.0,tiktok,all-countries,True,2024,,,,
83,Ryan Reynolds @vancityreynolds,22900000.0,8.5,Canada,,6900000.0,tiktok,all-countries,True,2024,,,,
84,Lauren Godwin @laurengodwin,22600000.0,0.3,United States,Entertainment and Music family,6800000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
85,mingweirocks @mingweirocks,22500000.0,,,,6800000.0,tiktok,all-countries,True,2024,,,,
86,Cardi B @iamcardib,22400000.0,8.0,,,6700000.0,tiktok,all-countries,True,2024,,,,
87,Latiktokeuse869 @latiktokeuse869,22200000.0,,,Funny Entertainment and Music,6700000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
88,Mackenzie Ziegler @mackenzieziegler,22100000.0,,,,6600000.0,tiktok,all-countries,True,2024,,,,
89,Lance Stewart @lance210,22100000.0,,United States,Entertainment and Music,6600000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
90,Anitta @anitta,22100000.0,0.8,,,6600000.0,tiktok,all-countries,True,2024,,,,
91,Marrkadams @marrkadams,22100000.0,,,,6600000.0,tiktok,all-countries,True,2024,,,,
92,ROMINA @rominagafur,22000000.0,0.2,United States,Entertainment and Music,6600000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
93,창하CHANGHA @chang._.a,22000000.0,,,,6600000.0,tiktok,all-countries,True,2024,,,,
94,josi @jmartineze_,21900000.0,,,Funny,6600000.0,tiktok,all-countries,True,2024,Entertainment,MAPPED,,
95,Caín Guzmán @cainguzman,21900000.0,,,Entertainment and Music,6600000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
96,Bryce Hall @brycehall,21500000.0,,United States,Entertainment and Music,6500000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
97,온오빠 On Oppa @korea.on,21500000.0,,,Entertainment and Music,6500000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
98,Seany @seandoesmagic,21300000.0,,,,6400000.0,tiktok,all-countries,True,2024,,,,
99,Pk @pkllipe,21300000.0,2.6,,,6400000.0,tiktok,all-countries,True,2024,,,,
100,The Hype House @thehypehouse,21100000.0,,,Entertainment and Music,6300000.0,tiktok,all-countries,True,2024,Music,MAPPED,,
1,Sergio Agüero @kunaguero,10400000.0,,Argentina,Sports,3100000.0,tiktok,argentina,False,2024,Sports,MAPPED,,
2,ᴄᴏɴʀᴀ @conradovillagra,9900000.0,,Argentina,Entertainment and Music,3000000.0,tiktok,argentina,False,2024,Music,MAPPED,,
3,🇦🇷ARITO🇦🇷 @arito__,8199999.999999999,,Argentina,Entertainment and Music,2500000.0,tiktok,argentina,False,2024,Music,MAPPED,,
4,Cande Copello @cande.copello,8000000.0,0.3,Argentina,Animation and Cosplay,2400000.0,tiktok,argentina,False,2024,Tech&Gaming,MAPPED,,
5,Andrade❤️🎬 @moreeandrade,7100000.0,,Argentina,Acting and Drama,2100000.0,tiktok,argentina,False,2024,Entertainment,MAPPED,,
6,Alejo Igoa @alejoigoa,6000000.0,,Argentina,,1800000.0,tiktok,argentina,False,2024,,,,
7,catita reyes @catareyyes,5500000.0,,Argentina,Food,1700000.0,tiktok,argentina,False,2024,Lifestyle,MAPPED,,
8,Andres Vernazza @emprendedormoderno,4600000.0,,Argentina,Education,1400000.0,tiktok,argentina,False,2024,Knowledge&Info,MAPPED,,
9,Yuli cagna @yulicagna,3200000.0,,Argentina,,960000.0,tiktok,argentina,False,2024,,,,
10,Martina Catini @marttucatiniii,3000000.0,,Argentina,,900000.0,tiktok,argentina,False,2024,,,,
11,EZE @ezequielitto,3000000.0,,Argentina,Travel,900000.0,tiktok,argentina,False,2024,Lifestyle,MAPPED,,
12,Jonas Montanaro @jonasmontanaro,2800000.0,,Argentina,,840000.0,tiktok,argentina,False,2024,,,,
13,juststef @iamjuststef,2700000.0,,Argentina,,810000.0,tiktok,argentina,False,2024,,,,
14,Fran Silva @fran_silva11,2700000.0,,Argentina,,810000.0,tiktok,argentina,False,2024,,,,
15,Alicia Castro @aliciacastro___,2600000.0,,Argentina,Funny Entertainment and Music,780000.0,tiktok,argentina,False,2024,Music,MAPPED,,
16,Julieta 🍒 @juli.castroo,2600000.0,,Argentina,,780000.0,tiktok,argentina,False,2024,,,,
17,mariam🦋 @mariamstar1,2600000.0,,Argentina,Entertainment and Music,780000.0,tiktok,argentina,False,2024,Music,MAPPED,,
18,Tincho Ruiz @tinchoo.ruiz,2400000.0,,Argentina,,720000.0,tiktok,argentina,False,2024,,,,
19,Maxi Fontan @maxi.fontan,2400000.0,4.3,Argentina,Entertainment and Music,720000.0,tiktok,argentina,False,2024,Music,MAPPED,,
20,Nico Melo @melojnico,2200000.0,,Argentina,Entertainment and Music,660000.0,tiktok,argentina,False,2024,Music,MAPPED,,
21,Francisco Ferella @franferellaa,2200000.0,,Argentina,Entertainment and Music,660000.0,tiktok,argentina,False,2024,Music,MAPPED,,
22,MatyCocinaok @matycocinaok,2100000.0,,Argentina,Home and Garden,630000.0,tiktok,argentina,False,2024,Lifestyle,MAPPED,,
23,Mica Coppola @micacoppola_,2100000.0,,Argentina,,630000.0,tiktok,argentina,False,2024,,,,
24,Jorgito_barrionuevo @jorgito_barrionuevo,1900000.0,,Argentina,,570000.0,tiktok,argentina,False,2024,,,,
25,bugutu @gerolaiker,1800000.0,,Argentina,Entertainment and Music,540000.0,tiktok,argentina,False,2024,Music,MAPPED,,
26,Maxi Chime @maxichimenti,1800000.0,,Argentina,Entertainment and Music,540000.0,tiktok,argentina,False,2024,Music,MAPPED,,
27,Ailu Tokman @ailutokman,1700000.0,0.6,Argentina,Food,510000.0,tiktok,argentina,False,2024,Lifestyle,MAPPED,,
28,Catarata @catalinafg1,1700000.0,,Argentina,Entertainment and Music,510000.0,tiktok,argentina,False,2024,Music,MAPPED,,
29,Ginecóloga juvenil @gineco.yvos,1600000.0,,Argentina,,480000.0,tiktok,argentina,False,2024,,,,
30,Natan Bianco @natanbianco,1600000.0,,Argentina,,480000.0,tiktok,argentina,False,2024,,,,
31,unXavi @unxavi,1600000.0,0.1,Argentina,Entertainment and Music,480000.0,tiktok,argentina,False,2024,Music,MAPPED,,
32,TN - Todo Noticias @todonoticias,1500000.0,,Argentina,,450000.0,tiktok,argentina,False,2024,,,,
33,einstein.libreria @einstein.libreria,1500000.0,,Argentina,Education,450000.0,tiktok,argentina,False,2024,Knowledge&Info,MAPPED,,
34,Eva Aranda @evarandaa,1400000.0,,Argentina,,420000.0,tiktok,argentina,False,2024,,,,
35,messi.magic @messi.magiic,1400000.0,0.3,Argentina,,420000.0,tiktok,argentina,False,2024,,,,
36,D I E G O S A N T ✨ @dieesant,1400000.0,,Argentina,Entertainment and Music,420000.0,tiktok,argentina,False,2024,Music,MAPPED,,
37,clari cremaschi @clari_cremaschi,1300000.0,9.6,Argentina,Beauty and Self Care,390000.0,tiktok,argentina,False,2024,Beauty&Fashion,MAPPED,,
38,Ximena Coronel @ximecoronel_,1300000.0,0.3,Argentina,,390000.0,tiktok,argentina,False,2024,,,,
39,Wendydaiana @wendydaiana4,1200000.0,,Argentina,Funny,360000.0,tiktok,argentina,False,2024,Entertainment,MAPPED,,
40,River Plate @riverplate,1200000.0,,Argentina,Sports,360000.0,tiktok,argentina,False,2024,Sports,MAPPED,,
41,evee_varass1 @evee_varass1,1200000.0,,Argentina,Pets,360000.0,tiktok,argentina,False,2024,Lifestyle,MAPPED,,
42,Seguime Y Te Sigo👏 @gabrielgonzaa,1200000.0,0.1,Argentina,Travel,360000.0,tiktok,argentina,False,2024,Lifestyle,MAPPED,,
43,Azuu @_azulomazzo,1100000.0,,Argentina,family,330000.0,tiktok,argentina,False,2024,Lifestyle,MAPPED,,
44,micaviciconte @micaviciconteoficial,1100000.0,,Argentina,Entertainment and Music,330000.0,tiktok,argentina,False,2024,Music,MAPPED,,
45,Sofi Halabi @sofiihalabi,1100000.0,,Argentina,,330000.0,tiktok,argentina,False,2024,,,,
46,Lourdes @lulignzalez,1100000.0,0.1,Argentina,,330000.0,tiktok,argentina,False,2024,,,,
47,Cata Zanotti @catazanotti,1100000.0,,Argentina,,330000.0,tiktok,argentina,False,2024,,,,
48,Alex♥️Rampit @barkiinglove,1100000.0,,Argentina,Pets,330000.0,tiktok,argentina,False,2024,Lifestyle,MAPPED,,
49,Alma Giuliano✨ @soyalmaok,1100000.0,,Argentina,,330000.0,tiktok,argentina,False,2024,,,,
50,Juana Alvarez Amespi @juanaalvarezamesp,1100000.0,,Argentina,Fashion and Accessories,330000.0,tiktok,argentina,False,2024,Beauty&Fashion,MAPPED,,
51,Chaterbox @chaterbox,1100000.0,2.7,Argentina,Entertainment and Music,330000.0,tiktok,argentina,False,2024,Music,MAPPED,,
52,Boca Juniors @bocajuniors,1100000.0,0.1,Argentina,Sports,330000.0,tiktok,argentina,False,2024,Sports,MAPPED,,
53,Lucho Cabrera @luchocarp1990,1000000.0,1.9,Argentina,Entertainment and Music,300000.0,tiktok,argentina,False,2024,Music,MAPPED,,
54,Dani @dani_14_j,1000000.0,1.6,Argentina,,300000.0,tiktok,argentina,False,2024,,,,
55,Valentin Vera @valentinvera01,998700.0,0.2,Argentina,Entertainment and Music,299600.0,tiktok,argentina,False,2024,Music,MAPPED,,
56,martinita🫀 @iammartyd_music,998300.0,,Argentina,,299500.0,tiktok,argentina,False,2024,,,,
57,Anto Gómez @antogomez001,988300.0,,Argentina,,296500.0,tiktok,argentina,False,2024,,,,
58,cinthia_fernandez_ @cinthia_fernandez_,974200.0,,Argentina,Fitness and Health,292300.0,tiktok,argentina,False,2024,Sports,MAPPED,,
59,Mauroponti @mauroponti666,973500.0,6.8,Argentina,,292100.0,tiktok,argentina,False,2024,,,,
60,Melany👽 @_meelfernandez,964000.0,,Argentina,Entertainment and Music,289200.0,tiktok,argentina,False,2024,Music,MAPPED,,
61,Ara Dittler🪐 @rcelaia,963400.0,,Argentina,,289000.0,tiktok,argentina,False,2024,,,,
62,Claudio Puppo I❤️80 @claudio.puppo,962800.0,,Argentina,,288800.0,tiktok,argentina,False,2024,,,,
63,Melina Vallejos @melinavallejos_,956400.0,0.3,Argentina,,286900.0,tiktok,argentina,False,2024,,,,
64,✨ J͙U͙L͙Y͙ ✨ @julylatorre4,952500.0,,Argentina,Beauty and Self Care,285800.0,tiktok,argentina,False,2024,Beauty&Fashion,MAPPED,,
65,Iara Castagno @iaracastagno,951000.0,,Argentina,,285300.0,tiktok,argentina,False,2024,,,,
66,TyC Sports @tycsports,946900.0,,Argentina,Sports,284100.0,tiktok,argentina,False,2024,Sports,MAPPED,,
67,El Mago Cocina @elmagococina,938700.0,0.4,Argentina,Food Product Showcase,281600.0,tiktok,argentina,False,2024,Beauty&Fashion,MAPPED,,
68,fan_de_goku @edist_dragonballz,929600.0,,Argentina,,278900.0,tiktok,argentina,False,2024,,,,
69,nitu @ruizdiaziara,925200.0,,Argentina,Entertainment and Music,277600.0,tiktok,argentina,False,2024,Music,MAPPED,,
70,RufusMda @marcos.maidanaa1,923600.0,0.1,Argentina,,277100.0,tiktok,argentina,False,2024,,,,
71,la tucuwoman :) @soylailu,920400.0,0.2,Argentina,,276100.0,tiktok,argentina,False,2024,,,,
72,Lichi Fignoni @lichifignoni,914600.0,,Argentina,,274400.0,tiktok,argentina,False,2024,,,,
73,Kevin Moreno ⚡️ @kevinmorenox,911900.0,,Argentina,,273600.0,tiktok,argentina,False,2024,,,,
74,🔥MOREVON🔥 @morevonh,909900.0,,Argentina,,273000.0,tiktok,argentina,False,2024,,,,
75,Agustín del Giorgio @agustindelgiorgio,907500.0,0.1,Argentina,,272300.0,tiktok,argentina,False,2024,,,,
76,Dantedg @danted.g,903400.0,0.1,Argentina,,271000.0,tiktok,argentina,False,2024,,,,
77,Dillom @dillom666,890600.0,0.1,Argentina,,267200.0,tiktok,argentina,False,2024,,,,
78,@manualtubee,886300.0,,Argentina,,265900.0,tiktok,argentina,False,2024,,,,
79,jorgelopez_as @jorgelopez_as,885000.0,0.2,Argentina,Celebrity,265500.0,tiktok,argentina,False,2024,Entertainment,MAPPED,,
80,Luana Zanek @luanazanek,883300.0,,Argentina,,265000.0,tiktok,argentina,False,2024,,,,
81,Tik Toker @_justjenn_,879100.0,,Argentina,,263700.0,tiktok,argentina,False,2024,,,,
82,LUCAS LEZIN @lucaslezin,876900.0,0.1,Argentina,Celebrity,263100.0,tiktok,argentina,False,2024,Entertainment,MAPPED,,
83,Liana Ronaldo @lianaronaldo,875300.0,0.3,Argentina,,262600.0,tiktok,argentina,False,2024,,,,
84,yaz <3 @yazmmin,873300.0,,Argentina,Entertainment and Music Funny,262000.0,tiktok,argentina,False,2024,Music,MAPPED,,
85,Nico Vázquez @vazqueznico,871100.0,,Argentina,Acting and Drama,261300.0,tiktok,argentina,False,2024,Entertainment,MAPPED,,
86,NACHITO & ROMAN @romanfrezzini,868700.0,,Argentina,,260600.00000000003,tiktok,argentina,False,2024,,,,
87,Tobias Di Odoardo @tobiasdiodoardo0,864700.0,,Argentina,,259400.0,tiktok,argentina,False,2024,,,,
88,Mari.ortiz77 @mari.ortiz77,864200.0,,Argentina,,259300.0,tiktok,argentina,False,2024,,,,
89,Teresa 🤍 @tererodriguezoficial,859900.0,,Argentina,,258000.0,tiktok,argentina,False,2024,,,,
90,JulyMarin @jjjjjjuly,857600.0,,Argentina,Celebrity,257300.0,tiktok,argentina,False,2024,Entertainment,MAPPED,,
91,Mariela Vicenzi @marielavicenz,855700.0,,Argentina,,256700.0,tiktok,argentina,False,2024,,,,
92,It’s Guadi 🦋 @guadalagrotteria,855600.0,,Argentina,Travel,256700.0,tiktok,argentina,False,2024,Lifestyle,MAPPED,,
93,Patricio Gómez Di Leva @psicosexologo,852800.0,,Argentina,,255800.0,tiktok,argentina,False,2024,,,,
94,lalirabbit @lalirabbit,852400.0,,Argentina,,255700.0,tiktok,argentina,False,2024,,,,
95,Ricardo Montaner @montaner,850600.0,,Argentina,,255200.0,tiktok,argentina,False,2024,,,,
96,Fresco Kirby @frescokirbyoficial,844200.0,0.2,Argentina,,253300.0,tiktok,argentina,False,2024,,,,
97,melaa_martinez @melaa_martinez,843000.0,,Argentina,Entertainment and Music,252900.0,tiktok,argentina,False,2024,Music,MAPPED,,
98,Love u <3 @coffesunkinzv,838000.0,,Argentina,,251400.0,tiktok,argentina,False,2024,,,,
