rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
45,Katrina Kaif @katrinakaif,79.7M,0.87%,India,Beauty and Self Care Celebrity Actors Actor,23.9M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Celebrity Actors Actor
46,दीपिका पादुकोण @deepikapadukone,78.9M,2.18%,India,Entertainment and Music Actors,23.7M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Actors
47,Gigi Hadid @gigihadid,78.6M,1.74%,United States,Fashion and Accessories Business and Finance Modeling TV Host,23.6M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories Business and Finance Modeling TV Host
48,JISOO🪐 @sooyaaa__,77.7M,4.57%,,Art Singer,23.3M,instagram,all-countries,True,2024,Music,MAPPED,,Art Singer
49,Neha Kakkar @nehakakkar,77.7M,0.77%,India,Entertainment and Music Singer Musician,23.3M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Singer Musician
50,ROSÉ @roses_are_rosie,76.5M,5.26%,,Entertainment and Music Singer Artist,23M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Singer Artist
51,Karim Benzema @karimbenzema,76.1M,1.42%,France,Sports Entertainment and Music Soccer,22.8M,instagram,all-countries,True,2024,Sports,MAPPED,,Sports Entertainment and Music Soccer
52,Ronaldo de Assis Moreira @ronaldinho,75.8M,0.35%,Brazil,Sports Automotive Soccer,22.7M,instagram,all-countries,True,2024,Sports,MAPPED,,Sports Automotive Soccer
53,Emma Watson @emmawatson,75.4M,1.41%,United Kingdom,Entertainment and Music Fashion and Accessories Education Celebrity,22.6M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Fashion and Accessories Education Celebrity
54,Raffi Ahmad and Nagita Slavina @raffinagita1717,75.3M,0.21%,Indonesia,Entertainment and Music family Celebrity Marketing and Advertising,22.6M,instagram,all-countries,True,2024,Knowledge&Info,MAPPED,,Entertainment and Music family Celebrity Marketing and Advertising
55,BTS official @bts.bighitofficial,74.4M,2.32%,South Korea,Entertainment and Music Music Band Singer,22.3M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Music Band Singer
56,Shawn Mendes @shawnmendes,73M,0.03%,Brazil,Music Singer Songwriting Musician,21.9M,instagram,all-countries,True,2024,Music,MAPPED,,Music Singer Songwriting Musician
57,Justin Timberlake @justintimberlake,72.5M,0.08%,United States,Art Actors Entertainment Songwriting,21.8M,instagram,all-countries,True,2024,Music,MAPPED,,Art Actors Entertainment Songwriting
58,Abel Tesfaye @theweeknd,71.8M,1.95%,United States,Art Singer Artist,21.5M,instagram,all-countries,True,2024,Music,MAPPED,,Art Singer Artist
59,Urvashi Rautela @urvashirautela,70.3M,0.34%,France,Art Beauty Acting and Drama Beauty and Self Care,21.1M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Art Beauty Acting and Drama Beauty and Self Care
60,Salman Khan @beingsalmankhan,69.2M,1.59%,India,Entertainment and Music Celebrity Actor,20.8M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Celebrity Actor
61,Akshay Kumar @akshaykumar,68.3M,0.02%,India,Entertainment and Music Celebrity Actors Actor,20.5M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Celebrity Actors Actor
62,KAROL G @karolg,68.3M,5.59%,Colombia,"Entertainment and Music Humor Film, Music & Books Celebrities",20.5M,instagram,all-countries,True,2024,Knowledge&Info,MAPPED,,"Entertainment and Music Humor Film, Music & Books Celebrities"
63,Marcelo Vieira @marcelotwelve,67.6M,0.49%,Brazil,Sports Soccer,20.3M,instagram,all-countries,True,2024,Sports,MAPPED,,Sports Soccer
64,camila @camila_cabello,66.5M,1.42%,United States,Entertainment and Music Celebrity Singer Music,20M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Celebrity Singer Music
65,Tom Holland @tomholland2013,66.5M,4.52%,United Kingdom,Entertainment and Music Acting and Drama Actors,19.9M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Acting and Drama Actors
66,AnushkaSharma1588 @anushkasharma,65.2M,2.27%,,Entertainment and Music Actors Artist,19.5M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Actors Artist
67,Anitta 🎤 @anitta,65.1M,0.6%,Brazil,Art Entertainment and Music Music Singer,19.5M,instagram,all-countries,True,2024,Music,MAPPED,,Art Entertainment and Music Music Singer
68,Will Smith @willsmith,64.7M,0.28%,United States,Entertainment and Music Producers Hip hop music Artist,19.4M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Producers Hip hop music Artist
69,V @thv,64.7M,18.09%,,Art Artist,19.4M,instagram,all-countries,True,2024,Lifestyle,MAPPED,,Art Artist
70,Zlatan Ibrahimović @iamzlatanibrahimovic,64.3M,0.46%,Sweden,Fashion and Accessories Auto and Vehicles Soccer,19.3M,instagram,all-countries,True,2024,Sports,MAPPED,,Fashion and Accessories Auto and Vehicles Soccer
71,MALUMA @maluma,63.9M,1.27%,Colombia,Entertainment and Music Music Singer,19.2M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Music Singer
72,Mohamed Salah @mosalah,63.5M,1.37%,Egypt,Sports,19M,instagram,all-countries,True,2024,Sports,MAPPED,,Sports
73,Millie Bobby Brown @milliebobbybrown,63.3M,0.02%,United Kingdom,Celebrity Actors,19M,instagram,all-countries,True,2024,Entertainment,MAPPED,,Celebrity Actors
74,Manchester United @manchesterunited,63M,0.37%,,Sports Fashion and Accessories Soccer,18.9M,instagram,all-countries,True,2024,Sports,MAPPED,,Sports Fashion and Accessories Soccer
75,Sergio Ramos @sergioramos,62.8M,1.14%,Spain,Sports Soccer,18.8M,instagram,all-countries,True,2024,Sports,MAPPED,,Sports Soccer
76,Leonardo DiCaprio @leonardodicaprio,62.1M,0.2%,United States,Entertainment and Music Celebrity Actors Producers,18.6M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Celebrity Actors Producers
77,Zac Efron @zacefron,62M,0.02%,United States,Actors,18.6M,instagram,all-countries,True,2024,Entertainment,MAPPED,,Actors
78,Paul Labile Pogba @paulpogba,61.1M,0.89%,France,Sports,18.3M,instagram,all-countries,True,2024,Sports,MAPPED,,Sports
79,disha patani (paatni) 🦋 @dishapatani,61M,0.61%,India,Celebrity Actors,18.3M,instagram,all-countries,True,2024,Entertainment,MAPPED,,Celebrity Actors
80,Bella 🦋 @bellahadid,60.9M,1.83%,United States,Technology Modeling Scientist,18.3M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Technology Modeling Scientist
81,Juventus @juventus,60.4M,0.2%,Italy,Sports Soccer Sports Team Creators & Celebrities,18.1M,instagram,all-countries,True,2024,Sports,MAPPED,,Sports Soccer Sports Team Creators & Celebrities
82,Whindersson Nunes @whinderssonnunes,59.7M,1.02%,Brazil,Entertainment and Music Funny Celebrity Comedy,17.9M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Funny Celebrity Comedy
83,Chris Hemsworth @chrishemsworth,58.5M,1.6%,Australia,Actors,17.5M,instagram,all-countries,True,2024,Entertainment,MAPPED,,Actors
84,Georgina Rodríguez @georginagio,58.1M,0.03%,Spain,Books Lifestyle Modeling,17.4M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Books Lifestyle Modeling
85,BLΛƆKPIИK @blackpinkofficial,57.9M,0.02%,,Entertainment and Music Music Band Musician Band,17.4M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Music Band Musician Band
86,Paulo Dybala @paulodybala,57.6M,2.07%,Argentina,Sports Soccer,17.3M,instagram,all-countries,True,2024,Sports,MAPPED,,Sports Soccer
87,Tata Werneck @tatawerneck,57.2M,0.02%,Brazil,Entertainment and Music Actors Artist,17.2M,instagram,all-countries,True,2024,Music,MAPPED,,Entertainment and Music Actors Artist
88,Robert Downey Jr. @robertdowneyjr,57.2M,0.62%,United States,Actors,17.1M,instagram,all-countries,True,2024,Entertainment,MAPPED,,Actors
89,Michelle Obama @michelleobama,57.1M,0.25%,,Books Pets Author Creators & Celebrities,17.1M,instagram,all-countries,True,2024,Knowledge&Info,MAPPED,,Books Pets Author Creators & Celebrities
90,Ayu Tingting @ayutingting92,56.8M,0.02%,Indonesia,Beauty and Self Care Celebrity Music Lifestyle,17M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Celebrity Music Lifestyle
91,Lady Gaga @ladygaga,56.4M,0.96%,United States,Shopping Music Singer Songwriting,16.9M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Shopping Music Singer Songwriting
92,Wardell Curry @stephencurry30,56.4M,0.9%,United States,Sports Basketball Athlete Creators & Celebrities,16.9M,instagram,all-countries,True,2024,Sports,MAPPED,,Sports Basketball Athlete Creators & Celebrities
93,Adele @adele,55.9M,4.14%,United Kingdom,Singer Music,16.8M,instagram,all-countries,True,2024,Music,MAPPED,,Singer Music
94,Prilly Latuconsina @prillylatuconsina96,55.7M,0.02%,Indonesia,Entertainment and Music Fashion and Accessories Celebrity Actors,16.7M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Fashion and Accessories Celebrity Actors
95,Kriti @kritisanon,55.5M,0.87%,,Art Modeling Artist,16.6M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Art Modeling Artist
96,Sunny Leone @sunnyleone,55.3M,0.27%,India,Beauty and Self Care Modeling Actors Actor,16.6M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Modeling Actors Actor
97,Burak Özdemir @cznburak,54.6M,0.03%,Turkey,Food Music Chef,16.4M,instagram,all-countries,True,2024,Music,MAPPED,,Food Music Chef
98,Larissa Manoela @larissamanoela,54.3M,0.21%,Brazil,Art Acting and Drama Fashion and Accessories Entertainment and Music,16.3M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Art Acting and Drama Fashion and Accessories Entertainment and Music
99,HUDA BEAUTY @hudabeauty,54.1M,0.05%,United Arab Emirates,Beauty and Self Care Blogger Creators & Celebrities,16.2M,instagram,all-countries,True,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Blogger Creators & Celebrities
100,Nusr_et#Saltbae @nusr_et,54M,0.16%,United States,Food Business and Finance Chef,16.2M,instagram,all-countries,True,2024,Knowledge&Info,MAPPED,,Food Business and Finance Chef
1,Leo Messi @leomessi,501.1M,0.01%,Argentina,Sports Soccer Activity General General Interest,150.3M,instagram,argentina,False,2024,Sports,MAPPED,,Sports Soccer Activity General General Interest
2,Paulo Dybala @paulodybala,57.6M,2.07%,Argentina,Sports Soccer,17.3M,instagram,argentina,False,2024,Sports,MAPPED,,Sports Soccer
3,Antonela Roccuzzo @antonelaroccuzzo,38.2M,7.06%,Argentina,family Modeling,11.5M,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,family Modeling
4,Sergio Leonel Agüero @kunaguero,31M,1.68%,Argentina,,9.3M,instagram,argentina,False,2024,NA,NA,,
5,Ángel Di María @angeldimariajm,26.5M,1.35%,Argentina,Sports Marketing and Advertising Soccer Lifestyle,7.9M,instagram,argentina,False,2024,Sports,MAPPED,,Sports Marketing and Advertising Soccer Lifestyle
6,Wanda Nara @wanda_nara,16.8M,2.21%,Argentina,Beauty and Self Care Fashion and Accessories Journalists,5M,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Fashion and Accessories Journalists
7,𝗟𝘂𝗶𝘀 𝗙𝗼𝗻𝘀𝗶 @luisfonsi,14.6M,0.8%,Argentina,Entertainment and Music Music Singer,4.4M,instagram,argentina,False,2024,Music,MAPPED,,Entertainment and Music Music Singer
8,Maria Becerra @mariabecerra,13.8M,2.85%,Argentina,Entertainment and Music Actors,4.1M,instagram,argentina,False,2024,Music,MAPPED,,Entertainment and Music Actors
9,Selección Argentina @afaseleccion,12.8M,2.75%,Argentina,Sports Soccer,3.8M,instagram,argentina,False,2024,Sports,MAPPED,,Sports Soccer
10,𝙈𝘼𝙐𝙍𝙊 𝙄𝘾𝘼𝙍𝘿𝙄 @mauroicardi,11.8M,5.67%,Argentina,Sports Soccer,3.5M,instagram,argentina,False,2024,Sports,MAPPED,,Sports Soccer
11,Lautaro Javier Martinez @lautaromartinez,10.9M,2.65%,Argentina,Sports Actors Journalists,3.3M,instagram,argentina,False,2024,Sports,MAPPED,,Sports Actors Journalists
12,Marcelo Tinelli @marcelotinelli,10.7M,0.76%,Argentina,Entertainment and Music Actors Journalists,3.2M,instagram,argentina,False,2024,Knowledge&Info,MAPPED,,Entertainment and Music Actors Journalists
13,Agus Bernasconi @agusbernasconi07,9.2M,1.45%,Argentina,Actors Music,2.8M,instagram,argentina,False,2024,Music,MAPPED,,Actors Music
14,Alejo Igoa @alejoigoa,9.1M,4.86%,Argentina,Entertainment and Music Lifestyle,2.7M,instagram,argentina,False,2024,Music,MAPPED,,Entertainment and Music Lifestyle
15,René Pérez Joglar @residente,8.6M,2.97%,Argentina,Entertainment and Music Actors Music,2.6M,instagram,argentina,False,2024,Music,MAPPED,,Entertainment and Music Actors Music
16,Ricardo Montaner @montaner,8.6M,0.48%,Argentina,Music Songwriting,2.6M,instagram,argentina,False,2024,Music,MAPPED,,Music Songwriting
17,Cande Molfese @candemolfese,8.5M,0.36%,Argentina,Acting and Drama Actors,2.5M,instagram,argentina,False,2024,Entertainment,MAPPED,,Acting and Drama Actors
18,Diego Maradona @maradona,8.4M,1.72%,Argentina,Entertainment and Music,2.5M,instagram,argentina,False,2024,Music,MAPPED,,Entertainment and Music
19,Boca Juniors @bocajrsoficial,8.2M,1.02%,Argentina,Sports,2.5M,instagram,argentina,False,2024,Sports,MAPPED,,Sports
20,Pampita @pampitaoficial,7.8M,0.46%,Argentina,Actors Modeling Fashion,2.3M,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,Actors Modeling Fashion
21,Marley @marley_ok,7.7M,0.18%,Argentina,Entertainment and Music Actors,2.3M,instagram,argentina,False,2024,Music,MAPPED,,Entertainment and Music Actors
22,Natan Bianco @natan.biancoo,7.5M,1.97%,Argentina,,2.3M,instagram,argentina,False,2024,NA,NA,,
23,River Plate @riverplate,7M,2.81%,Argentina,Sports Soccer,2.1M,instagram,argentina,False,2024,Sports,MAPPED,,Sports Soccer
24,Luisana Lopilato @luisanalopilato,6.8M,0.25%,Argentina,Acting and Drama family Celebrity Moms,2M,instagram,argentina,False,2024,Entertainment,MAPPED,,Acting and Drama family Celebrity Moms
25,Lizy Tagliani @lizytagliani,6.8M,0.3%,Argentina,Acting and Drama Actors Journalists,2M,instagram,argentina,False,2024,Knowledge&Info,MAPPED,,Acting and Drama Actors Journalists
26,Sol Perez @lasobrideperez,6.6M,0.85%,Argentina,Fitness and Health Beauty and Self Care Actors,2M,instagram,argentina,False,2024,Sports,MAPPED,,Fitness and Health Beauty and Self Care Actors
27,LA CHINA @sangrejaponesa,6.6M,2.7%,Argentina,Acting and Drama Actors,2M,instagram,argentina,False,2024,Entertainment,MAPPED,,Acting and Drama Actors
28,Florencia Peña @flor_de_p,6.4M,0.34%,Argentina,Entertainment and Music Fashion and Accessories Actors Modeling,1.9M,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Fashion and Accessories Actors Modeling
29,Javi Mascherano @mascherano14,6.3M,3.49%,Argentina,Sports,1.9M,instagram,argentina,False,2024,Sports,MAPPED,,Sports
30,Cinthia Fernandez @cinthia_fernandez_,6M,1.41%,Argentina,family Actors,1.8M,instagram,argentina,False,2024,Entertainment,MAPPED,,family Actors
31,FLOR VIGNA @florivigna,5.7M,0.84%,Argentina,Entertainment and Music Actors Artist,1.7M,instagram,argentina,False,2024,Music,MAPPED,,Entertainment and Music Actors Artist
32,Laurita Fernández @holasoylaurita,5M,0.34%,Argentina,Actors,1.5M,instagram,argentina,False,2024,Entertainment,MAPPED,,Actors
33,Donato @thedonato,4.9M,2.87%,Argentina,Events Actors,1.5M,instagram,argentina,False,2024,Entertainment,MAPPED,,Events Actors
34,Agus Liporace @kulinaria.recetas,4.7M,4.27%,Argentina,,1.4M,instagram,argentina,False,2024,NA,NA,,
35,𝕷𝖊𝖑𝖊’ @candelariatinelli,4.6M,0.39%,Argentina,Marketing and Advertising Actors,1.4M,instagram,argentina,False,2024,Knowledge&Info,MAPPED,,Marketing and Advertising Actors
36,◬ Nestor En Bloque ◬ @nestor_nblq,4.6M,2.3%,Argentina,Entertainment and Music,1.4M,instagram,argentina,False,2024,Music,MAPPED,,Entertainment and Music
37,𝗔𝗺𝗮𝗿𝗮 𝗾𝘂𝗲 𝗹𝗶𝗻𝗱𝗮 @amara.aa,4.5M,0.34%,Argentina,Beauty and Self Care Fashion and Accessories Lifestyle,1.4M,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,Beauty and Self Care Fashion and Accessories Lifestyle
38,Nathy Peluso @nathypeluso,4.5M,3.27%,Argentina,Entertainment and Music Music Actors,1.3M,instagram,argentina,False,2024,Music,MAPPED,,Entertainment and Music Music Actors
39,Gime Accardi @gimeaccardi,4.4M,1.45%,Argentina,Actors Fashion Modeling,1.3M,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,Actors Fashion Modeling
40,Daniela Viaggiamari (La Chepi) @danilachepi,4.3M,1.04%,Argentina,Entertainment and Music Marketing and Advertising Actors Virtualization,1.3M,instagram,argentina,False,2024,Knowledge&Info,MAPPED,,Entertainment and Music Marketing and Advertising Actors Virtualization
41,Nicolás Vazquez @nicovazquezok,4.3M,0.38%,Argentina,Acting and Drama Celebrity Actors Journalists,1.3M,instagram,argentina,False,2024,Knowledge&Info,MAPPED,,Acting and Drama Celebrity Actors Journalists
42,Marcos Rojo ⚽️ @marcosrojo,4.1M,2.96%,Argentina,Sports Actors Journalists,1.2M,instagram,argentina,False,2024,Sports,MAPPED,,Sports Actors Journalists
43,Ezequiel Lavezzi @pocho22lavezzi,4.1M,1%,Argentina,,1.2M,instagram,argentina,False,2024,NA,NA,,
44,Barbie Pucheta #BarbieVelez @barbiepucheta,3.8M,0.41%,Argentina,Acting and Drama family Actors,1.1M,instagram,argentina,False,2024,Entertainment,MAPPED,,Acting and Drama family Actors
45,ℜ𝔢𝔶 𝔡𝔢 𝔄𝔯𝔪𝔞𝔡𝔞 @ceciarmy,3.8M,11.07%,Argentina,Fashion and Accessories,1.1M,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,Fashion and Accessories
46,Stef Roitman @stefroitman,3.8M,1.39%,Argentina,Acting and Drama Actors Modeling Celebrities,1.1M,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,Acting and Drama Actors Modeling Celebrities
47,Micaela Lorena Viciconte @micaviciconte,3.7M,0.66%,Argentina,Entertainment and Music Food Modeling,1.1M,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,Entertainment and Music Food Modeling
48,ANTONELLA @lasirena69,3.6M,2.87%,Argentina,Travel Journalists,1.1M,instagram,argentina,False,2024,Knowledge&Info,MAPPED,,Travel Journalists
49,Giovani Lo Celso @locelsogiovani,3.5M,4.81%,Argentina,Sports Soccer,1.1M,instagram,argentina,False,2024,Sports,MAPPED,,Sports Soccer
50,ıllıllı Papu Gomez ıllıllı @papugomez_official,3.5M,4.9%,Argentina,Sports Food Product Showcase,1M,instagram,argentina,False,2024,Sports,MAPPED,,Sports Food Product Showcase
51,Oleksandr Danylenko @irelleyoko,3.4M,3.81%,Argentina,Entertainment and Music Music Actors,1M,instagram,argentina,False,2024,Music,MAPPED,,Entertainment and Music Music Actors
52,Carolina Kopelioff @carolinakopelioff,3.4M,0.25%,Argentina,Celebrity Actors Modeling,1M,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,Celebrity Actors Modeling
53,Susana Gimenez🫀 @gimenezsuok,3.4M,1.42%,Argentina,Art Actors Journalists,1M,instagram,argentina,False,2024,Knowledge&Info,MAPPED,,Art Actors Journalists
54,Catherine Fulop @fulopcatherine,3.4M,1.28%,Argentina,Acting and Drama Celebrity Actors,1M,instagram,argentina,False,2024,Entertainment,MAPPED,,Acting and Drama Celebrity Actors
55,Malena Ratner @malenaratner,3.2M,0.33%,Argentina,Acting and Drama Celebrity Actors,972.8K,instagram,argentina,False,2024,Entertainment,MAPPED,,Acting and Drama Celebrity Actors
56,Maria del Cerro 🇦🇷 @merydelcerrok,3.2M,0.26%,Argentina,Acting and Drama family Fashion and Accessories Actors,971.3K,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,Acting and Drama family Fashion and Accessories Actors
57,NATALIE @natalieperez,3.2M,0.53%,Argentina,Acting and Drama Romance and Wedding Actors Modeling,958.8K,instagram,argentina,False,2024,Beauty&Fashion,MAPPED,,Acting and Drama Romance and Wedding Actors Modeling
