rank,name,followers,er,country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
59,Voot Kids @UCJg19noZp7-BYIGvypu_cow,39.3M,-,India,,11.8M,youtube,all-countries,True,2024,NA,NA,,
60,Маша и Медведь @UCRv76wLBC73jiP7LX4C3l8Q,39.1M,-,Russia,,11.7M,youtube,all-countries,True,2024,NA,NA,,
61,LUCCAS NETO - LUCCAS TOON @UC_gV70G_Y51LTa3qhu8KiEA,38.6M,-,Brazil,,11.6M,youtube,all-countries,True,2024,NA,NA,,
62,Luisito Comunica @UCECJDeK0MNapZbpaOzxrUPA,38.5M,0.1%,,,11.6M,youtube,all-countries,True,2024,NA,NA,,
63,Ishtar Music @UCWi_65E_L8tQZ34C6wVAlpQ,38.5M,-,India,Music Celebrity,11.6M,youtube,all-countries,True,2024,Music,MAPPED,,Music Celebrity
64,TheEllenShow @UCp0hYYBW6IMayGgR-WeoCvQ,38.3M,-,United States,,11.5M,youtube,all-countries,True,2024,NA,NA,,
65,Toys and Colors @UCgFXm4TI8htWmCyJ6cVPG_A,38.3M,-,United States,,11.5M,youtube,all-countries,True,2024,NA,NA,,
66,Kimberly Loaiza @UCQZfFRohQ7UX-0CdXl-6pwQ,38.1M,0.9%,Mexico,,11.4M,youtube,all-countries,True,2024,NA,NA,,
67,WorkpointOfficial @UC3ZkCd7XtUREnjjt3cyY_gg,38.1M,-,Thailand,,11.4M,youtube,all-countries,True,2024,NA,NA,,
68,XXXTENTACION @UCM9r1xn6s30OnlJWb-jc3Sw,37.8M,0.1%,United States,,11.3M,youtube,all-countries,True,2024,NA,NA,,
69,Super Simple Songs - Kids Songs @UCLsooMJoIpl_7ux2jvdPB-Q,37.3M,-,Canada,Travel,11.2M,youtube,all-countries,True,2024,Lifestyle,MAPPED,,Travel
70,Shakira @UCYLNGLIzMhRTi6ZOLjAPSmw,37.1M,-,,,11.1M,youtube,all-countries,True,2024,NA,NA,,
71,GR6 EXPLODE @UCNUQK9mQoqi4yNXw2_Rj6SA,37.1M,-,,,11.1M,youtube,all-countries,True,2024,NA,NA,,
72,Daddy Yankee @UC9TO_oo4c_LrOiKNaY6aysA,37M,-,United States,Music,11.1M,youtube,all-countries,True,2024,Music,MAPPED,,Music
73,shfa @UCwHE1kM1CPJd_pI9FQ0-4dg,36.1M,0.1%,United Arab Emirates,,10.8M,youtube,all-countries,True,2024,NA,NA,,
74,ช่อง one31 @UC8f7MkX4MFOOJ2SerXLInCA,35.9M,-,Thailand,,10.8M,youtube,all-countries,True,2024,NA,NA,,
75,shfa2 - شفا @UCQ7x25F6YXY9DvGeHFxLhRQ,35.6M,-,United Arab Emirates,,10.7M,youtube,all-countries,True,2024,NA,NA,,
76,Goldmines Gaane Sune Ansune @UCtW7qWjpCZ8zps-Cf2NF26w,35.6M,-,India,,10.7M,youtube,all-countries,True,2024,NA,NA,,
77,TEDx Talks @UCsT0YIqwnpJCM-mx7-gSA4Q,35.5M,-,,,10.7M,youtube,all-countries,True,2024,NA,NA,,
78,Ozuna @UCjIA3wwhi0QjSOXAZwOXbPA,35.2M,0.4%,Puerto Rico,Celebrity Music,10.6M,youtube,all-countries,True,2024,Music,MAPPED,,Celebrity Music
79,YouTube @youtube.com,35.1M,-,United States,,10.5M,youtube,all-countries,True,2024,NA,NA,,
80,Masha and The Bear @UCu59yAFE8fM0sVNTipR4edw,35.1M,-,United States,,10.5M,youtube,all-countries,True,2024,NA,NA,,
81,Bruno Mars @UCoUM-UJ7rirJYP8CQ0EIaHA,34.8M,0.2%,,,10.4M,youtube,all-countries,True,2024,NA,NA,,
82,Jkk Entertainment @UC5tuYcCdiKuF5Y2ZonuarwA,34.5M,0.2%,,,10.4M,youtube,all-countries,True,2024,NA,NA,,
83,Maria Clara & JP @UCKe6w0exI94U-RzqAyoY1VA,33.8M,0.1%,Brazil,,10.1M,youtube,all-countries,True,2024,NA,NA,,
84,T-Series Apna Punjab @UCcvNYxWXR_5TjVK7cSCdW-g,33.6M,-,India,,10.1M,youtube,all-countries,True,2024,NA,NA,,
85,Total Gaming @UC5c9VlYTSvBSCaoMu_GI6gQ,33.6M,0.2%,India,Video Gaming,10.1M,youtube,all-countries,True,2024,Tech&Gaming,MAPPED,,Video Gaming
86,J Balvin @UCt-k6JwNWHMXDBGm9IYHdsg,33.6M,-,Colombia,,10.1M,youtube,all-countries,True,2024,NA,NA,,
87,ABP NEWS @UCRWFSbif-RFENbBrSiez1DA,33.5M,-,India,,10.1M,youtube,all-countries,True,2024,NA,NA,,
88,VEGETTA777 @UCam8T03EOFBsNdR0thrFHdQ,33.5M,-,,,10.1M,youtube,all-countries,True,2024,NA,NA,,
89,Markiplier @UC7_YxT-KID8kRbqZo7MyscQ,33.5M,0.4%,United States,,10.1M,youtube,all-countries,True,2024,NA,NA,,
90,Desi Music Factory @UCLtNvbkqea8wN_kGtfgx_Mw,33M,1.8%,India,,9.9M,youtube,all-countries,True,2024,NA,NA,,
91,NoCopyrightSounds @UC_aEa8K-EOJ3D6gOs7HcyNg,32.9M,-,United Kingdom,Music,9.9M,youtube,all-countries,True,2024,Music,MAPPED,,Music
92,Geet MP3 @UClZF7OsrECe3t_ADrjZEh_Q,32.7M,-,,Music,9.8M,youtube,all-countries,True,2024,Music,MAPPED,,Music
93,Ryan's World @UChGJGhZ9SOOHvBB0Y4DOO_w,32.7M,-,,Music,9.8M,youtube,all-countries,True,2024,Music,MAPPED,,Music
94,Bollywood Classics @UCRm96I5kmb_iGFofE5N691w,32.7M,-,India,,9.8M,youtube,all-countries,True,2024,NA,NA,,
95,Sony PAL @UCw7xjxzbMwgBSmbeYwqYRMg,32.6M,-,,,9.8M,youtube,all-countries,True,2024,NA,NA,,
96,Like Nastya ESP @UCpEJRZdSpdVZ8vh63T9I2KQ,32.5M,-,,,9.8M,youtube,all-countries,True,2024,NA,NA,,
97,La Granja de Zenón @UCwpcLKMwiuPg4aqImpGk6Ew,32.3M,-,Argentina,,9.7M,youtube,all-countries,True,2024,NA,NA,,
98,Alfredo Larin @alfredolarin,32.3M,-,El Salvador,,9.7M,youtube,all-countries,True,2024,NA,NA,,
99,Mikecrack @UCqJ5zFEED1hWs0KNQCQuYdQ,32.2M,0.6%,Spain,,9.7M,youtube,all-countries,True,2024,NA,NA,,
100,Saregama Music @UC_A7K2dXFsTMAciGmnNxy-Q,32.1M,-,India,,9.6M,youtube,all-countries,True,2024,NA,NA,,
1,La Granja de Zenón @UCwpcLKMwiuPg4aqImpGk6Ew,32.3M,-,Argentina,,9.7M,youtube,argentina,False,2024,NA,NA,,
2,TheDonato @UCaHEdZtk6k7SVP-umnzifmQ,26.8M,-,Argentina,,8M,youtube,argentina,False,2024,NA,NA,,
3,DrossRotzank @UCNYW2vfGrUE6R5mIJYzkRyQ,22.5M,0.5%,Argentina,,6.8M,youtube,argentina,False,2024,NA,NA,,
4,Paulo Londra @UCzI7wZyqk7jpXWT_MILjepw,22M,-,Argentina,,6.6M,youtube,argentina,False,2024,NA,NA,,
5,Disney Latinoamérica @UCq3zaHCaZtb3TtNwwz0PK2w,20.4M,-,Argentina,,6.1M,youtube,argentina,False,2024,NA,NA,,
6,RobleisIUTU @UCG8eSYvOQUpb9HM8zU5d6xg,17.5M,-,Argentina,,5.3M,youtube,argentina,False,2024,NA,NA,,
7,Alejo Igoa @UCZs0WwC0Dn_noiQE2BHSTKg,17.2M,0.5%,Argentina,,5.2M,youtube,argentina,False,2024,NA,NA,,
8,El Reino a Jugar @UCsm77kEHBDEPgD4Ir3jSRYg,16.2M,-,Argentina,,4.9M,youtube,argentina,False,2024,NA,NA,,
9,Bizarrap @UCmS75G-98QihSusY7NfCZtw,16M,27.3%,Argentina,,4.8M,youtube,argentina,False,2024,NA,NA,,
10,Plim Plim - Kids Songs & Episodes - Spanish @UCYQo8CdhXD22qfwUBUw591Q,15.9M,-,Argentina,,4.8M,youtube,argentina,False,2024,NA,NA,,
11,Lyna @UC-cnbLlplnXA4oc7rR21qzg,13.5M,0.2%,Argentina,,4.1M,youtube,argentina,False,2024,NA,NA,,
12,Yao Cabrera @UCu4mAgni85Q6uIGIAJ1-Feg,8.9M,-,Argentina,,2.7M,youtube,argentina,False,2024,NA,NA,,
13,TINI @UCJusEPcWIH9EyYSCqGP-1ew,7.6M,4%,Argentina,,2.3M,youtube,argentina,False,2024,NA,NA,,
14,Te lo resumo @UCw7Bz6EHxlnOoBUBlJZCWCw,6.8M,1.5%,Argentina,Video Gaming,2.1M,youtube,argentina,False,2024,Tech&Gaming,MAPPED,,Video Gaming
15,YAO @UCaUKfGWDNnZ5wWCogMshVrQ,6.7M,-,Argentina,,2M,youtube,argentina,False,2024,NA,NA,,
16,MUEVA Records @UC9YImk7k5T4_LNMnOjiXNzw,5.8M,0.5%,Argentina,,1.7M,youtube,argentina,False,2024,NA,NA,,
17,El Reino Series @UC4shzxpZgQeg_8-l-PJetJQ,5.7M,-,Argentina,,1.7M,youtube,argentina,False,2024,NA,NA,,
18,Discovery Kids @UC9PIfDp0yx6QRTMVMltMZyA,5.6M,-,Argentina,,1.7M,youtube,argentina,False,2024,NA,NA,,
19,Trueno Oficial @UCR8xLrhLmZoMirYnjj4zEWg,5.6M,2.4%,Argentina,,1.7M,youtube,argentina,False,2024,NA,NA,,
20,Canciones Infantiles - LooLoo @UC5WwPdvAHvdS1ZK_v6AE90A,5.5M,-,Argentina,,1.6M,youtube,argentina,False,2024,NA,NA,,
21,VIRAL @UCMx33fISkv8CqxfMIFuj9OA,5.4M,-,Argentina,,1.6M,youtube,argentina,False,2024,NA,NA,,
22,Incognita @UCef_WCjyolnGwRZEReZv7Rw,5.4M,-,Argentina,,1.6M,youtube,argentina,False,2024,NA,NA,,
23,LIT killah @UCExVswmCLmkkoBkjBp3Ta9Q,5.4M,4.1%,Argentina,,1.6M,youtube,argentina,False,2024,NA,NA,,
24,Dread Mar I - Oficial @UCXc3ye1CUoy2roNeZZB_rNA,5.2M,-,Argentina,,1.6M,youtube,argentina,False,2024,NA,NA,,
25,Lucas Castel :D @UCR_Te2bbmsrqvYlAmkgA2sA,5.1M,-,Argentina,,1.5M,youtube,argentina,False,2024,NA,NA,,
26,Spreen @UCgTOIiEgjm58xLjHvDjmgdA,5.1M,1.8%,Argentina,,1.5M,youtube,argentina,False,2024,NA,NA,,
27,Lyna Vlogs @UCRtkuS3Wz0hYgfJjpvEEP4Q,5M,-,Argentina,,1.5M,youtube,argentina,False,2024,NA,NA,,
28,Discovery Home & Health @UC8El-KamqNxKQg-r15BmIxw,5M,-,Argentina,,1.5M,youtube,argentina,False,2024,NA,NA,,
29,Ian Lucas @UCmzDf_a7CCFuxos7hspcWRQ,5M,-,Argentina,,1.5M,youtube,argentina,False,2024,NA,NA,,
30,kevsho @UC3u9cz8QzN-Qft0TRxVGfkQ,4.8M,-,Argentina,,1.4M,youtube,argentina,False,2024,NA,NA,,
31,KHEA @UCLbGdCqw-hfCrWlqRwOM2-Q,4.8M,4.1%,Argentina,,1.4M,youtube,argentina,False,2024,NA,NA,,
32,ThiagoIUTU @UCa3jp09F9qG4SaHIeHEdcKA,4.7M,0.2%,Argentina,,1.4M,youtube,argentina,False,2024,NA,NA,,
33,Coscu @UCvZ0P9-EmGz6SFUuFiZPXKw,4.6M,0.3%,Argentina,,1.4M,youtube,argentina,False,2024,NA,NA,,
34,PedritoVM @UCBABwcl4rEOUlX9MAWw9jIw,4.5M,-,Argentina,,1.3M,youtube,argentina,False,2024,NA,NA,,
35,WOS DS3 @UCzY1-NKVNDA4UpE4MmTq0eg,4.4M,5.9%,Argentina,,1.3M,youtube,argentina,False,2024,NA,NA,,
36,Mati Spano @UCG8_xGH-BgiAgKpQCYvxnMw,4.2M,0.7%,Argentina,,1.3M,youtube,argentina,False,2024,NA,NA,,
37,Pato Horneado @UC1-XsQ1mbEQa1Q9tNVq299w,4.1M,1.1%,Argentina,,1.2M,youtube,argentina,False,2024,NA,NA,,
38,Oracion Poderosa @UColQ7ZuIuyX4svwM5NgMkEQ,4M,0.1%,Argentina,,1.2M,youtube,argentina,False,2024,NA,NA,,
39,Bebe Milo @UCkAdZOg4s4b2OjpubZoQfcA,4M,-,Argentina,,1.2M,youtube,argentina,False,2024,NA,NA,,
40,NewTrollWsp @UCYAteaDkv50diBSqtUBuylw,3.9M,0.3%,Argentina,,1.2M,youtube,argentina,False,2024,NA,NA,,
41,Angie Velasco @UC2rScBVAJSkL4qXn-27t80A,3.9M,2%,Argentina,,1.2M,youtube,argentina,False,2024,NA,NA,,
42,Tiago PZK @UCMebXsaxWdvBzBNwus7TmxA,3.9M,-,Argentina,,1.2M,youtube,argentina,False,2024,NA,NA,,
43,Vida Salud y Bienestar @UCsOR_wUMRQW7n5PzDWHaCMw,3.9M,-,Argentina,,1.2M,youtube,argentina,False,2024,NA,NA,,
44,Maria Becerra Music @UCEcb76oxfjpX5eGysQCHvcA,3.7M,3.4%,Argentina,,1.1M,youtube,argentina,False,2024,NA,NA,,
45,Emir Abdul Gani @UCeKoSVLoLWJobkpbUNQ4zFQ,3.6M,1.1%,Argentina,,1.1M,youtube,argentina,False,2024,NA,NA,,
46,Paulina Cocina @UCpNbMDNc_GXApuxL4aHjSsA,3.6M,0.1%,Argentina,,1.1M,youtube,argentina,False,2024,NA,NA,,
47,Julian Abdala @UCMIBUhL2pb_wPFPoeJ5MWBA,3.4M,-,Argentina,,1M,youtube,argentina,False,2024,NA,NA,,
48,Tutoriales Belen @UCX5l0KeYRfi8lyid74PmD5Q,3.3M,0.1%,Argentina,,999K,youtube,argentina,False,2024,NA,NA,,
49,Mica Suarez @UCXeSY_pfOKGh9WBmptzr-gg,3.3M,-,Argentina,,999K,youtube,argentina,False,2024,NA,NA,,
50,RobleisJAJA @UCn5HFCxKie3MuaQVy2V6N4w,3.3M,0.3%,Argentina,,984K,youtube,argentina,False,2024,NA,NA,,
51,SpreenDMC @UC4DLCrt55UwaDvAswIr_59A,3.2M,-,Argentina,,972K,youtube,argentina,False,2024,NA,NA,,
52,Lionel Ferro @UC5ZAkiI3NFIpbflatylVHSw,3.2M,-,Argentina,,945K,youtube,argentina,False,2024,NA,NA,,
53,Carreraaa @UC6ET4qAF3a_yl_zAduAZ93Q,3.1M,-,Argentina,,915K,youtube,argentina,False,2024,NA,NA,,
54,PassThor @UCpzSEpcvo3xIYatCnwsezTQ,3M,-,Argentina,,903K,youtube,argentina,False,2024,NA,NA,,
55,PopArt Discos @UCDedmKlcV4qoJZOW7H8KhQw,3M,-,Argentina,,891K,youtube,argentina,False,2024,NA,NA,,
56,Gonzaa Fonseca @UCzLYhGr4096iftF-TF_Z45Q,2.8M,0.5%,Argentina,,849K,youtube,argentina,False,2024,NA,NA,,
57,DeiGamer @UCjoKyJSPrvt4H9jX8iNV_2g,2.8M,-,Argentina,,846K,youtube,argentina,False,2024,NA,NA,,
58,Televisión Pública @UCs231K71Bnu5295_x0MB5Pg,2.8M,-,Argentina,,837K,youtube,argentina,False,2024,NA,NA,,
59,Romi @UCDhGqq9GO0Xd3RWsr0K4JoA,2.8M,-,Argentina,,825K,youtube,argentina,False,2024,NA,NA,,
60,benja calero @UCYydV0b9GawikL_L5b2yt-Q,2.7M,2.2%,Argentina,,813K,youtube,argentina,False,2024,NA,NA,,
61,Lyna Vallejos @UCEvepTi-oUU_i4Xk68zwKiw,2.6M,1%,Argentina,,765K,youtube,argentina,False,2024,NA,NA,,
62,JugandoConNatalia @UCvI5QEvQXYOtJN04RpGSIYA,2.5M,-,Argentina,,759K,youtube,argentina,False,2024,NA,NA,,
63,Farfadox @UC9_krwU8wTPCZRKaf34QnPw,2.5M,-,Argentina,,747K,youtube,argentina,False,2024,NA,NA,,
64,VALENTIN @UCW-BILGPMGo_R-phP6FLsDw,2.5M,-,Argentina,,744K,youtube,argentina,False,2024,NA,NA,,
65,Todo Noticias @UCj6PcyLvpnIRT_2W_mwa9Aw,2.4M,-,Argentina,,732K,youtube,argentina,False,2024,NA,NA,,
66,JAVI 🎵 @UCdIkXoFYHWyOaKiQMo0qInQ,2.4M,1%,Argentina,,732K,youtube,argentina,False,2024,NA,NA,,
67,MYA @UCojQL7h1Upilz-uD4ByK6SQ,2.4M,1.2%,Argentina,,729K,youtube,argentina,False,2024,NA,NA,,
68,NICO VILLA @UCJg_jZ2_s-DuK8Fi17gSW-A,2.4M,0.6%,Argentina,,726K,youtube,argentina,False,2024,NA,NA,,
69,Malena Igoa @UC3v3yJcglaZqIS8jDD4SNDA,2.4M,4.5%,Argentina,,714K,youtube,argentina,False,2024,NA,NA,,
70,TOPS DE ANIMES CADA 3 DIAS @UCFBqWyZfjK5hg455-x8-dGg,2.3M,2.4%,Argentina,,690K,youtube,argentina,False,2024,NA,NA,,
71,Locos X el Asado @UCMb_jTYA_oFqJVJneNUH0Zg,2.2M,0.2%,Argentina,,666K,youtube,argentina,False,2024,NA,NA,,
72,Melina @UCqq5hdNifsYZGEaQrXveONw,2.2M,0.1%,Argentina,,657K,youtube,argentina,False,2024,NA,NA,,
73,Soda Stereo @UC_MAancGcA0YeACrpSwokhQ,2.2M,-,Argentina,,648K,youtube,argentina,False,2024,NA,NA,,
74,Me Llamo Dani @UCUm9sjKZiAJLWuIgNZWOCLA,2.2M,-,Argentina,,645K,youtube,argentina,False,2024,NA,NA,,
75,ori de mier @UCHMPE6JRQ6O87mPEiPumWpA,2.1M,0.9%,Argentina,,639K,youtube,argentina,False,2024,NA,NA,,
76,LuzGamingxd @UC1h59hDy9MySp0OdLk_Rvlg,2.1M,-,Argentina,,636K,youtube,argentina,False,2024,NA,NA,,
77,Mariano Bondar @UCHT2rctdd5RnXDZ-DoJOeEA,2.1M,0.1%,Argentina,,633K,youtube,argentina,False,2024,NA,NA,,
78,efecto3d @UCwlMaF6wmceJdWDfPbijVJQ,2.1M,-,Argentina,,633K,youtube,argentina,False,2024,NA,NA,,
79,CasimochoTV @UCyIV9CarCowla0kj-197DoA,2M,-,Argentina,,603K,youtube,argentina,False,2024,NA,NA,,
80,Los Displicentes @UCRN-6-DPNncVEyeRAOmNAKg,2M,1.1%,Argentina,,603K,youtube,argentina,False,2024,NA,NA,,
81,Mundo Kuku @UCpP4ZcucbMtwjcqw2Dzuc3Q,2M,-,Argentina,,603K,youtube,argentina,False,2024,NA,NA,,
82,BRUTA COCINA @UC0kDYiP06Wb13lBbARzo4UA,2M,5.1%,Argentina,,600K,youtube,argentina,False,2024,NA,NA,,
83,Gustavo GG @gustavogg,2M,-,Argentina,,600K,youtube,argentina,False,2024,NA,NA,,
84,Fer Palacio @UClEAgGuwAbSLZ5EEdfvMM7A,2M,-,Argentina,,594K,youtube,argentina,False,2024,NA,NA,,
85,Rusher King @UCtjWhhoz5OBFZC_cFuFl98w,2M,6.2%,Argentina,,594K,youtube,argentina,False,2024,NA,NA,,
86,A bailar con Maga @UCoKOB2xyfL8G7td5DslpcIw,2M,0.1%,Argentina,,588K,youtube,argentina,False,2024,NA,NA,,
87,VIRAL TV @UCjve0B0x9w5GoEFKhXc73Ow,2M,0.2%,Argentina,,588K,youtube,argentina,False,2024,NA,NA,,
88,Hecatombe Producciones @UC8j2ipLBwVmiSj22Wp7VJeQ,1.9M,0.3%,Argentina,,582K,youtube,argentina,False,2024,NA,NA,,
89,Luciano Pereyra @UCG9XJxAm_psTRiuBUOh3x_A,1.9M,0.5%,Argentina,,582K,youtube,argentina,False,2024,NA,NA,,
90,Gaspi @UCfLTaP7dww1M8Vr5DKzzRZA,1.9M,-,Argentina,,573K,youtube,argentina,False,2024,NA,NA,,
91,Seguime Ahora @UCNso5FeZIBinS7g3VW2i6Ew,1.9M,-,Argentina,,570K,youtube,argentina,False,2024,NA,NA,,
92,Cosas del Jardin @UCTXy0hGmwjnoCPYn7zJ4RyQ,1.9M,0.3%,Argentina,,561K,youtube,argentina,False,2024,NA,NA,,
93,ZEPfilms @UC66soxYX4IBUF4V94EdyYBQ,1.9M,0.3%,Argentina,,555K,youtube,argentina,False,2024,NA,NA,,
94,La Beriso TV @UClRo5LhAQDHFNxViX_WdtCA,1.8M,-,Argentina,,549K,youtube,argentina,False,2024,NA,NA,,
95,Emiliano Ferrari Villalobo @UCTEMK5LPQIpmXJw7_lPtVYg,1.8M,-,Argentina,,549K,youtube,argentina,False,2024,NA,NA,,
96,Zach Morris @UC6MwGi30pqAmg2djWyksUBA,1.8M,0.2%,Argentina,,540K,youtube,argentina,False,2024,NA,NA,,
97,Lorem Free Fire - Ezequiel Busson @UCxgCwecNI9QcM4ZT6iqwIKg,1.8M,9.5%,Argentina,,531K,youtube,argentina,False,2024,NA,NA,,
98,REXUFO @UCQE2M5Pt8Q7z1qy9g3kKsOQ,1.8M,-,Argentina,,531K,youtube,argentina,False,2024,NA,NA,,
99,Marinosaurio @UCaaWpb0sOBYVpIAWsgawatw,1.8M,0.6%,Argentina,,528K,youtube,argentina,False,2024,NA,NA,,
100,dinosaur vlogs @UCChMGCqNLPD-QA5caC690aQ,1.8M,0.8%,Argentina,,528K,youtube,argentina,False,2024,NA,NA,,
1,Bounce Patrol - Kids Songs @UC56cowXhoqRWHeqfSJkIQaA,27.3M,-,Australia,Music Pets,8.2M,youtube,australia,False,2024,Music,MAPPED,,Music Pets
2,Chloe Ting @chloeting,24.2M,-,Australia,,7.3M,youtube,australia,False,2024,NA,NA,,
3,LazarBeam @UCw1SQ6QRRtfAhrN_cjkrOgA,20.3M,-,Australia,,6.1M,youtube,australia,False,2024,NA,NA,,
4,HowToBasic @UCR4s1DE9J4DHzZYXMltSMAg,17.1M,0.7%,Australia,,5.1M,youtube,australia,False,2024,NA,NA,,
5,How Ridiculous @UC5f5IV0Bf79YLp_p9nfInRA,12.7M,5.8%,Australia,,3.8M,youtube,australia,False,2024,NA,NA,,
6,Primitive Technology @UCAL3JXZSzSm8AlZyD3nQdBA,10.7M,-,Australia,,3.2M,youtube,australia,False,2024,NA,NA,,
7,JoshDub @UC9DWJ33CMvIseLlyx6hyRnA,9.7M,0.5%,Australia,,2.9M,youtube,australia,False,2024,NA,NA,,
8,Muselk @UCd534c_ehOvrLVL2v7Nl61w,9.3M,-,Australia,,2.8M,youtube,australia,False,2024,NA,NA,,
9,cricket.com.au @UCkBY0aHJP9BwjZLDYxAQrKg,8.6M,-,Australia,,2.6M,youtube,australia,False,2024,NA,NA,,
10,KjraGaming @UCP-CAwOG0AiieZNFdONsN5Q,8.6M,-,Australia,,2.6M,youtube,australia,False,2024,NA,NA,,
11,Hillsong Worship @UC4q12NoPNySbVqwpw4iO5Vg,8.3M,-,Australia,,2.5M,youtube,australia,False,2024,NA,NA,,
12,Fresh @UCqsBym4OHrzSp0Nq1eZoMIA,7.8M,0.3%,Australia,,2.3M,youtube,australia,False,2024,NA,NA,,
13,The Rybka Twins @UC-TFz4MD1ZzcY6NuZAP3Ndw,7.6M,0.1%,Australia,Fitness Fashion Beauty,2.3M,youtube,australia,False,2024,Sports,MAPPED,,Fitness Fashion Beauty
14,XtremeGamez @UCLe_kjXzRP_0opzw-BXiQxw,7.2M,5.4%,Australia,,2.2M,youtube,australia,False,2024,NA,NA,,
15,Hebbars Kitchen @UCPPIsrNlEkaFQBk-4uNkOaw,7M,-,Australia,,2.1M,youtube,australia,False,2024,NA,NA,,
16,RackaRacka @UCz_cDc_2arKIb6SlJoqFT0w,6.7M,0.7%,Australia,,2M,youtube,australia,False,2024,NA,NA,,
17,Eystreem @UC-g_O9HWb5B0rVDG1hLd5Hw,6.3M,-,Australia,Video Gaming,1.9M,youtube,australia,False,2024,Tech&Gaming,MAPPED,,Video Gaming
18,SMG4 @smg4,6.1M,1.1%,Australia,,1.8M,youtube,australia,False,2024,NA,NA,,
19,The Norris Nuts @UCYd0us2OtW4d4-1cfpT2ktw,6M,0.8%,Australia,,1.8M,youtube,australia,False,2024,NA,NA,,
20,Mully @UC42vK81HwLY-udUEJYz7efg,5.7M,-,Australia,,1.7M,youtube,australia,False,2024,NA,NA,,
21,Planet Dolan @UCgJjd8J5moTQSwnCIx4WSIw,5.6M,-,Australia,,1.7M,youtube,australia,False,2024,NA,NA,,
22,The Mik Maks @UC66KzYUMWmN4PralND7cgAA,5.5M,-,Australia,Music,1.6M,youtube,australia,False,2024,Music,MAPPED,,Music
23,HighlightsNepal @UCrzyJYtjLOTfnUur8hsr7ow,5.4M,-,Australia,,1.6M,youtube,australia,False,2024,NA,NA,,
24,mmmEnglish @UCrRiVfHqBIIvSgKmgnSY66g,5.3M,-,Australia,,1.6M,youtube,australia,False,2024,NA,NA,,
25,Tones And I @UCQeiBlCcS4-XGwFjrvDn96w,5.2M,-,Australia,,1.6M,youtube,australia,False,2024,NA,NA,,
26,Saksham magic @UCVxR8M2OeHf4BdKzzzpz83A,5M,-,Australia,,1.5M,youtube,australia,False,2024,NA,NA,,
27,Prestige Clips @UCC-uu-OqgYEx52KYQ-nJLRw,4.9M,-,Australia,,1.5M,youtube,australia,False,2024,NA,NA,,
28,How To Cook That @UCsP7Bpw36J666Fct5M8u-ZA,4.9M,0.8%,Australia,,1.5M,youtube,australia,False,2024,NA,NA,,
29,Jalals @UCcf0WYfeIkecTLQ_GzkBu1w,4.6M,-,Australia,,1.4M,youtube,australia,False,2024,NA,NA,,
30,Nadeem Sarwar @UC2kCC6CFwU3cZFJl9e_FJlQ,4.5M,2.1%,Australia,,1.3M,youtube,australia,False,2024,NA,NA,,
31,WadZee @UCRlEFn0L2G_DktbyvN0AZ5A,4.5M,4.2%,Australia,,1.3M,youtube,australia,False,2024,NA,NA,,
32,ColdFusion @UC4QZ_LsYcvcq7qOsOhpAX4A,4M,-,Australia,,1.2M,youtube,australia,False,2024,NA,NA,,
33,LazarLazar @UCZ3AmknSJtbzXCeO5a4peoQ,3.9M,3.4%,Australia,,1.2M,youtube,australia,False,2024,NA,NA,,
34,TwoSetViolin @UCAzKFALPuF_EPe-AEI0WFFw,3.8M,0.7%,Australia,,1.2M,youtube,australia,False,2024,NA,NA,,
35,VuJae @UCstrYVM0-fSq3i2JJvaubBg,3.7M,1.5%,Australia,,1.1M,youtube,australia,False,2024,NA,NA,,
36,LT.LICKME @UCfDuOF_6Mk-S1UJZoky15Og,3.7M,1.9%,Australia,Celebrity,1.1M,youtube,australia,False,2024,Entertainment,MAPPED,,Celebrity
37,Mighty Car Mods @UCgJRL30YS6XFxq9Ga8W2J3A,3.7M,0.5%,Australia,,1.1M,youtube,australia,False,2024,NA,NA,,
38,Tina Yong @UC0ng0jJflTuJBBH5DGvr1Pw,3.6M,-,Australia,,1.1M,youtube,australia,False,2024,NA,NA,,
39,Internet Historian @UCR1D15p_vdP3HkrH8wgjQRw,3.6M,14.2%,Australia,,1.1M,youtube,australia,False,2024,NA,NA,,
40,YBS Youngbloods @UCSnwORddxZG1SyB8lSxWQGg,3.5M,0.5%,Australia,,1.1M,youtube,australia,False,2024,NA,NA,,
41,Wolfychu @UC_nEHeUEVNY5ZYLRWg8KoZQ,3.4M,-,Australia,,1M,youtube,australia,False,2024,NA,NA,,
42,Lauren Curtis @UCXbQzhqSvgVZTUyi1T4AU3w,3.4M,-,Australia,Beauty,1M,youtube,australia,False,2024,Beauty&Fashion,MAPPED,,Beauty
43,I did a thing @UCJLZe_NoiG0hT7QCX_9vmqw,3.3M,4.8%,Australia,,999K,youtube,australia,False,2024,NA,NA,,
44,Mastersaint @UCR0It5-1cif1cMKBUtUW8pg,3.3M,5.6%,Australia,,975K,youtube,australia,False,2024,NA,NA,,
45,superwog1 @UCQr98dS-5M_1xILTm4HAk-A,3.2M,2.9%,Australia,Celebrity,954K,youtube,australia,False,2024,Entertainment,MAPPED,,Celebrity
