uniqueId,handle,name,_platform,_year,_month,category_unified,populated_category,number_videos_last_year,processed_at_unix,status,_country,_is_global,category_1,category_2,category_primary,category_status,comments_avg,country,engagement_total,engagement_auth,er,followers,id,likes_avg,potential_reach,shares_avg,source_file,topic_of_influence,topic_of_influence_en,views_avg,engagement_count,er_pct
123,jichangwook,지창욱,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,Indonesia,1500000.0,1200000.0,,22500000.0,,,,,preprocessedData.csv,,,,1500000.0,6.666666666666667
21905,katyperry,KATY PERRY,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Brazil,175200.0,135800.0,,184600000.0,,,,,preprocessedData.csv,,,,175200.0,0.09490790899241604
125,henrycavill,Henry Cavill,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,Brazil,1400000.0,1100000.0,,23200000.0,,,,,preprocessedData.csv,,,,1400000.0,6.0344827586206895
126,lucyhale,Lucy Hale,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,United States,1300000.0,984100.0,,24600000.0,,,,,preprocessedData.csv,,,,1300000.0,5.284552845528456
127,tyga,T-Raww,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,United States,845000.0,565200.0,,37700000.0,,,,,preprocessedData.csv,,,,845000.0,2.2413793103448274
128,pewdiepie,PewDiePie,instagram,2022,december,Tech&Gaming,Tech&Gaming,,,,,,Computers & Gadgets,,,MAPPED,,United States,1500000.0,1200000.0,,21700000.0,,,,,preprocessedData.csv,,,,1500000.0,6.912442396313365
129,hi_high_hiy,황인엽,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,South Korea,2000000.0,1700000.0,,15100000.0,,,,,preprocessedData.csv,,,,2000000.0,13.245033112582782
130,rodridepaul,Rodrigo De Paul,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,Argentina,2900000.0,1600000.0,,10600000.0,,,,,preprocessedData.csv,,,,2900000.0,27.358490566037734
131,sergioramos,Sergio Ramos,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,Spain,561100.0,389400.0,,54500000.0,,,,,preprocessedData.csv,,,,561100.0,1.0295412844036698
132,rohittt_09_,𝐑𝐨𝐡𝐢𝐭 𝐙𝐢𝐧𝐣𝐮𝐫𝐤𝐞 ~ 𝐫𝐞𝐚𝐜𝐭𝐢𝐨𝐧𝐛𝐨𝐢 💫,instagram,2022,december,Entertainment,Entertainment,,,,,,Shows,Lifestyle,,MAPPED,,India,1200000.0,880400.0,,24800000.0,,,,,preprocessedData.csv,,,,1200000.0,4.838709677419355
133,kritisanon,Kriti,instagram,2022,december,Beauty&Fashion,Beauty&Fashion,,,,,,Modeling,,,MAPPED,,India,587700.0,504200.0,,51900000.0,,,,,preprocessedData.csv,,,,587700.0,1.1323699421965319
134,finnwolfhardofficial,Finn Wolfhard,instagram,2022,december,Music,Music,,,,,,Music,Cinema & Actors/actresses,,MAPPED,,Brazil,1200000.0,884600.0,,25900000.0,,,,,preprocessedData.csv,,,,1200000.0,4.633204633204633
135,hrithikroshan,Hrithik Roshan,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,India,667700.0,528300.0,,44600000.0,,,,,preprocessedData.csv,,,,667700.0,1.497085201793722
136,beingsalmankhan,Salman Khan,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,Art/Artists,,MAPPED,,India,529800.0,415000.0,,56100000.0,,,,,preprocessedData.csv,,,,529800.0,0.944385026737968
137,sidhu_moosewala,Sidhu Moosewala (ਮੂਸੇ ਆਲਾ),instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,,,MAPPED,,India,2600000.0,2200000.0,,11700000.0,,,,,preprocessedData.csv,,,,2600000.0,22.22222222222222
138,saraalikhan95,Sara Ali Khan,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,India,710700.0,582600.0,,41400000.0,,,,,preprocessedData.csv,,,,710700.0,1.7166666666666668
139,bizarrap,BZRP,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Argentina,1900000.0,1500000.0,,15700000.0,,,,,preprocessedData.csv,,,,1900000.0,12.101910828025478
140,sza,SZA,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,United States,2100000.0,1300000.0,,13800000.0,,,,,preprocessedData.csv,,,,2100000.0,15.217391304347828
141,hi_songjoongki,송중기 songjoongki official,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,Indonesia,2800000.0,1900000.0,,10400000.0,,,,,preprocessedData.csv,,,,2800000.0,26.923076923076923
142,miakhalifa,Mia K.,instagram,2022,december,Sports,Sports,,,,,,Fitness & Gym,Lifestyle,,MAPPED,,India,1000000.0,652000.0,,27700000.0,,,,,preprocessedData.csv,,,,1000000.0,3.6101083032490973
4554,mrbeast,MrBeast,instagram,2022,december,Entertainment,Entertainment,,,,,,Shows,Humor & Fun & Happiness,,MAPPED,,United States,1300000.0,974400.0,,21700000.0,,,,,preprocessedData.csv,,,,1300000.0,5.990783410138248
144,cznburak,Burak Özdemir,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Food & Cooking,,,MAPPED,,Turkey,676700.0,499500.0,,42300000.0,,,,,preprocessedData.csv,,,,676700.0,1.5997635933806147
145,songkang_b,송강,instagram,2022,december,,,,,,,,,,,,,Mexico,1900000.0,1400000.0,,15000000.0,,,,,preprocessedData.csv,,,,1900000.0,12.666666666666668
146,eumirellasantos,Mirella Santos,instagram,2022,december,Beauty&Fashion,Beauty&Fashion,,,,,,Modeling,,,MAPPED,,Brazil,2400000.0,1200000.0,,12200000.0,,,,,preprocessedData.csv,,,,2400000.0,19.672131147540984
147,juliaanalvarez,Julián Alvarez🕷,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,Argentina,3200000.0,1700000.0,,9100000.0,,,,,preprocessedData.csv,,,,3200000.0,35.16483516483517
148,nehakakkar,Neha Kakkar (Mrs. Singh),instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,India,386000.0,330800.0,,73000000.0,,,,,preprocessedData.csv,,,,386000.0,0.5287671232876713
149,lukamodric10,Luka Modric,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,Spain,1000000.0,712900.0,,26900000.0,,,,,preprocessedData.csv,,,,1000000.0,3.717472118959108
150,natgeo,National Geographic,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Nature & landscapes,Science,,MAPPED,,United States,112300.0,88200.0,,250300000.0,,,,,preprocessedData.csv,,,,112300.0,0.04486616060727127
21911,rosalia.vt,LA ROSALÍA,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Spain,1200000.0,914800.0,,23100000.0,,,,,preprocessedData.csv,,,,1200000.0,5.194805194805195
152,thedeverakonda,Vijay Deverakonda,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,India,1600000.0,1400000.0,,17700000.0,,,,,preprocessedData.csv,,,,1600000.0,9.03954802259887
21912,melissamelmaia,MEL MAIA 🍯,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Brazil,1700000.0,915800.0,,16399999.999999998,,,,,preprocessedData.csv,,,,1700000.0,10.365853658536587
154,jacksonwang852g7,Jackson Wang,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,China,884300.0,741100.0,,30800000.0,,,,,preprocessedData.csv,,,,884300.0,2.871103896103896
155,jannatzubair29,Jannat Zubair Rahmani,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,India,599400.0,519600.0,,45200000.0,,,,,preprocessedData.csv,,,,599400.0,1.3261061946902655
156,emi_martinez26,Emi Martinez,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,Sports with a ball,,MAPPED,,United Kingdom,2700000.0,1800000.0,,10100000.0,,,,,preprocessedData.csv,,,,2700000.0,26.732673267326735
157,strangerthingstv,Stranger Things Netflix,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,Shows,,MAPPED,,Brazil,1200000.0,903400.0,,22200000.0,,,,,preprocessedData.csv,,,,1200000.0,5.405405405405405
158,erling.haaland,Erling Braut Haaland,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,Sports with a ball,,MAPPED,,Brazil,1200000.0,820800.0,,21600000.0,,,,,preprocessedData.csv,,,,1200000.0,5.555555555555555
159,carlinhosmaiaof,Carlinhos Maia🌻,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,,,MAPPED,,Brazil,1000000.0,552100.0,,26400000.0,,,,,preprocessedData.csv,,,,1000000.0,3.787878787878788
160,emmawatson,Emma Watson,instagram,2022,december,Knowledge&Info,Knowledge&Info,,,,,,Literature & Journalism,Cinema & Actors/actresses,,MAPPED,,United States,379600.0,279000.0,,68800000.0,,,,,preprocessedData.csv,,,,379600.0,0.5517441860465117
161,camila_cabello,camila,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Brazil,392600.0,326100.0,,65800000.0,,,,,preprocessedData.csv,,,,392600.0,0.5966565349544073
162,lanarhoades,Lana Rhoades,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,Modeling,,MAPPED,,United States,1500000.0,943000.0,,16600000.000000002,,,,,preprocessedData.csv,,,,1500000.0,9.036144578313252
163,eminem,Marshall Mathers,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,Music,,MAPPED,,United States,679200.0,514000.0,,37500000.0,,,,,preprocessedData.csv,,,,679200.0,1.8112
164,na.jaemin0813,JAEMIN,instagram,2022,december,,,,,,,,,,,,,Indonesia,2400000.0,1900000.0,,10700000.0,,,,,preprocessedData.csv,,,,2400000.0,22.429906542056074
165,addisonraee,Addison Rae,instagram,2022,december,Beauty&Fashion,Beauty&Fashion,,,,,,Beauty,,,MAPPED,,United States,637900.0,434900.0,,39500000.0,,,,,preprocessedData.csv,,,,637900.0,1.6149367088607596
166,luvadepedreiro,Iran Ferreira,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Family,Sports with a ball,,MAPPED,,Brazil,1300000.0,754500.0,,20100000.0,,,,,preprocessedData.csv,,,,1300000.0,6.467661691542288
167,dojacat,Doja Cat,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,United States,1000000.0,738300.0,,25000000.0,,,,,preprocessedData.csv,,,,1000000.0,4.0
168,emilia_clarke,,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,India,922600.0,726400.0,,27100000.0,,,,,preprocessedData.csv,,,,922600.0,3.4044280442804427
169,pablogavi,GAVI,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,Spain,2100000.0,1400000.0,,12000000.0,,,,,preprocessedData.csv,,,,2100000.0,17.5
170,tinistoessel,LaTripleT,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Argentina,1300000.0,950400.0,,19600000.0,,,,,preprocessedData.csv,,,,1300000.0,6.63265306122449
171,viihtube,Viih Tube,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,Brazil,947800.0,502500.0,,25600000.0,,,,,preprocessedData.csv,,,,947800.0,3.70234375
172,ursulolita,Úrsula Corberó ✨,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,Modeling,,MAPPED,,Brazil,1000000.0,707100.0,,23000000.0,,,,,preprocessedData.csv,,,,1000000.0,4.3478260869565215
173,skuukzky,숮이  💄💅👡👠🎀👙🌂👗🌂🎀💋💌,instagram,2022,december,Beauty&Fashion,Beauty&Fashion,,,,,,Clothing & Outfits,Music,,MAPPED,,Indonesia,1300000.0,1100000.0,,18100000.0,,,,,preprocessedData.csv,,,,1300000.0,7.18232044198895
174,banksy,Banksy,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Art/Artists,,,MAPPED,,United States,2000000.0,1500000.0,,11900000.0,,,,,preprocessedData.csv,,,,2000000.0,16.80672268907563
175,sydney_sweeney,Sydney Sweeney,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,Cinema & Actors/actresses,,MAPPED,,United States,1600000.0,860500.0,,14500000.0,,,,,preprocessedData.csv,,,,1600000.0,11.03448275862069
176,hazardeden_10,Eden Hazard,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,Indonesia,865300.0,529100.0,,27200000.0,,,,,preprocessedData.csv,,,,865300.0,3.18125
177,imhyoseop,안효섭,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,,,MAPPED,,Indonesia,2400000.0,2100000.0,,9700000.0,,,,,preprocessedData.csv,,,,2400000.0,24.742268041237114
178,stephencurry30,Wardell Curry,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,Family,,MAPPED,,United States,477200.0,380800.0,,47800000.0,,,,,preprocessedData.csv,,,,477200.0,0.998326359832636
179,kapilsharma,Kapil Sharma,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,Shows,,MAPPED,,India,520700.00000000006,456900.0,,43800000.0,,,,,preprocessedData.csv,,,,520700.00000000006,1.188812785388128
180,seonho__kim,김선호,instagram,2022,december,,Sports,,,,,,,,,,,Indonesia,2800000.0,2200000.0,,8400000.0,,,,,preprocessedData.csv,,,,2800000.0,33.33333333333333
181,leedongwook_official,이동욱 (Official_Instagram),instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,Indonesia,1500000.0,1100000.0,,15100000.0,,,,,preprocessedData.csv,,,,1500000.0,9.933774834437086
182,anitta,Anitta 🎤,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Brazil,340100.0,182300.0,,63500000.0,,,,,preprocessedData.csv,,,,340100.0,0.5355905511811023
183,paulpogba,Paul Labile Pogba,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,United Kingdom,378400.0,218000.0,,56000000.0,,,,,preprocessedData.csv,,,,378400.0,0.6757142857142857
184,samantharuthprabhuoffl,Samantha,instagram,2022,december,Beauty&Fashion,Beauty&Fashion,,,,,,Beauty,Modeling,,MAPPED,,India,871000.0,727100.0,,24300000.0,,,,,preprocessedData.csv,,,,871000.0,3.5843621399176953
185,carryminati,𝑨𝒋𝒆𝒚 𝑵𝒂𝒈𝒂𝒓,instagram,2022,december,Tech&Gaming,Tech&Gaming,,,,,,Computers & Gadgets,Machinery & Technologies,,MAPPED,,India,1300000.0,1100000.0,,16500000.0,,,,,preprocessedData.csv,,,,1300000.0,7.878787878787878
186,loganpaul,Logan Paul,instagram,2022,december,Sports,Sports,,,,,,Fitness & Gym,,,MAPPED,,United States,860300.0,644800.0,,24600000.0,,,,,preprocessedData.csv,,,,860300.0,3.4971544715447154
187,alluarjunonline,Allu Arjun,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,India,1100000.0,912300.0,,19800000.0,,,,,preprocessedData.csv,,,,1100000.0,5.555555555555555
188,zkdlin,KAI,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Indonesia,1500000.0,1200000.0,,14200000.0,,,,,preprocessedData.csv,,,,1500000.0,10.56338028169014
189,psg,Paris Saint-Germain,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,Brazil,322800.0,180400.0,,64400000.00000001,,,,,preprocessedData.csv,,,,322800.0,0.5012422360248446
190,alidaei,Ali Daei,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,Iran,1900000.0,1100000.0,,11300000.0,,,,,preprocessedData.csv,,,,1900000.0,16.8141592920354
191,madelame,Madelaine Petsch,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,Russia,817400.0,584200.0,,25400000.0,,,,,preprocessedData.csv,,,,817400.0,3.2181102362204728
192,lizgillz,Elizabeth Gillies,instagram,2022,december,Music,Music,,,,,,Music,Cinema & Actors/actresses,,MAPPED,,Mexico,1400000.0,994100.0,,14200000.0,,,,,preprocessedData.csv,,,,1400000.0,9.859154929577464
193,aliiiiiiiikarimi8,Ali Karimi,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,Iran,1400000.0,952800.0,,14400000.0,,,,,preprocessedData.csv,,,,1400000.0,9.722222222222223
194,sabrinacarpenter,Sabrina Carpenter,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Brazil,717600.0,584800.0,,28100000.0,,,,,preprocessedData.csv,,,,717600.0,2.5537366548042706
19832,juliette,Juliette,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,Brazil,622200.0,368800.0,,32500000.0,,,,,preprocessedData.csv,,,,622200.0,1.9144615384615384
196,bbrightvc,bright,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,Indonesia,1200000.0,996200.0,,16800000.0,,,,,preprocessedData.csv,,,,1200000.0,7.142857142857142
197,momo,모모 (MOMO),instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,,,MAPPED,,Turkey,2200000.0,1500000.0,,9300000.0,,,,,preprocessedData.csv,,,,2200000.0,23.655913978494624
198,liluzivert,Lil Uzi Vert,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,United States,1200000.0,632200.0,,16900000.0,,,,,preprocessedData.csv,,,,1200000.0,7.100591715976331
199,offsetyrn,OFFSET,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,United States,944500.0,526900.0,,20800000.0,,,,,preprocessedData.csv,,,,944500.0,4.540865384615385
200,willsmith,Will Smith,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,Music,,MAPPED,,United States,313300.0,256900.0,,62600000.0,,,,,preprocessedData.csv,,,,313300.0,0.5004792332268371
201,kunaguero,Sergio Leonel Agüero,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,Argentina,751000.0,433700.0,,25800000.0,,,,,preprocessedData.csv,,,,751000.0,2.9108527131782944
202,domelipa,domelipa,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,,,MAPPED,,Mexico,927600.0,761200.0,,20700000.0,,,,,preprocessedData.csv,,,,927600.0,4.481159420289855
19814,iambeckyg,Becky G,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,United States,548500.0,433000.0,,34600000.0,,,,,preprocessedData.csv,,,,548500.0,1.5852601156069364
204,anushkasen0408,Anushka Sen,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,India,487700.0,417700.0,,39000000.0,,,,,preprocessedData.csv,,,,487700.0,1.2505128205128204
205,awez_darbar,Awez Darbar,instagram,2022,december,Entertainment,Entertainment,,,,,,Shows,Cinema & Actors/actresses,,MAPPED,,India,714700.0,596400.0,,26400000.0,,,,,preprocessedData.csv,,,,714700.0,2.70719696969697
206,emmachamberlain,emma chamberlain,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,Shows,,MAPPED,,United States,1200000.0,751400.0,,16200000.0,,,,,preprocessedData.csv,,,,1200000.0,7.4074074074074066
8302,juanpazurita,Juanpa Zurita,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,Mexico,594500.0,417700.0,,31300000.0,,,,,preprocessedData.csv,,,,594500.0,1.8993610223642172
208,mclomaofficial,Paloma Santos 🐟,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Brazil,1500000.0,886900.0,,12300000.0,,,,,preprocessedData.csv,,,,1500000.0,12.195121951219512
209,bambam1a,BamBam,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Brazil,1100000.0,864600.0,,17100000.0,,,,,preprocessedData.csv,,,,1100000.0,6.432748538011696
210,lilbaby,,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,United States,873100.0,473800.0,,21200000.0,,,,,preprocessedData.csv,,,,873100.0,4.118396226415094
211,vancityreynolds,Ryan Reynolds,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,United States,384300.0,292000.0,,47100000.0,,,,,preprocessedData.csv,,,,384300.0,0.8159235668789809
212,nike,Nike,instagram,2022,december,Sports,Sports,,,,,,Fitness & Gym,Shopping & Retail,,MAPPED,,United States,72800.0,56100.0,,252300000.0,,,,,preprocessedData.csv,,,,72800.0,0.02885453824811732
213,renebaebae,IRENE,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,Modeling,,MAPPED,,Indonesia,1700000.0,1400000.0,,10900000.0,,,,,preprocessedData.csv,,,,1700000.0,15.59633027522936
214,do0_nct,Doyoung,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,,,MAPPED,,Indonesia,1600000.0,1300000.0,,10800000.0,,,,,preprocessedData.csv,,,,1600000.0,14.814814814814813
215,maisa,+A,instagram,2022,december,Music,Music,,,,,,Music,,,MAPPED,,Brazil,386400.0,284000.0,,45800000.0,,,,,preprocessedData.csv,,,,386400.0,0.8436681222707423
216,jamesrodriguez10,James Rodríguez,instagram,2022,december,Sports,Sports,,,,,,Sports with a ball,,,MAPPED,,Colombia,348700.0,235200.0,,50200000.0,,,,,preprocessedData.csv,,,,348700.0,0.6946215139442231
217,urvashirautela,Urvashi Rautela,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,India,291000.0,246600.0,,60300000.0,,,,,preprocessedData.csv,,,,291000.0,0.4825870646766169
218,enhypen,ENHYPEN,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,,,MAPPED,,Indonesia,1600000.0,1300000.0,,11300000.0,,,,,preprocessedData.csv,,,,1600000.0,14.15929203539823
219,shahidkapoor,Shahid Kapoor,instagram,2022,december,Entertainment,Entertainment,,,,,,Cinema & Actors/actresses,,,MAPPED,,India,471700.0,416300.0,,37000000.0,,,,,preprocessedData.csv,,,,471700.0,1.2748648648648648
220,onyourm__ark,Mark,instagram,2022,december,Lifestyle,Lifestyle,,,,,,Lifestyle,,,MAPPED,,Indonesia,1800000.0,1400000.0,,9900000.0,,,,,preprocessedData.csv,,,,1800000.0,18.181818181818183
