rank,name,followers,er,country,topic_of_influence,potential_reach,unified_category,handle
12,TOPVIDEO MAKER,218000,,Paraguay,,65400,,@UCDn_NS0OMacgZLJj8_8QA-A
13,CONMEBOL Sudamericana,205000,,Paraguay,,61500,,@UCw7eDYHnA-2PIr-qIldYeBQ
14,Telefuturo Paraguay,173000,,Paraguay,,51900,,@UCtM-kY8-zx8zzsrWKVUffyA
15,Gina Ciccone,164000,0.3,Paraguay,,49200,,@UC0hRqIfmoSSmVr4NTexZAMQ
16,C9N Paraguay,156000,,Paraguay,,46800,,@UC2uoT9_KgHuBzoYX5JepHEA
17,Belén Fleitas,148000,14.0,Paraguay,,44400,,@UC8kOR2VZWsvN9zsKKUXrWjA
18,ALEX EXPRESS,148000,,Paraguay,,44400,,@ALEXEXPRESSOK
19,ARIEL 7075,143000,,Paraguay,,42900,,@UCzJFitkdUDs-6LeHbg395wQ
20,Compras Paraguai,139000,0.1,Paraguay,,41700,,@UC7hQ8CvvXO1xZVmE5Nrk2CA
21,Sieg Kun Music,126000,0.7,Paraguay,,37800,,@UCr-CkV5iFkoe5ckgvp-iIcQ
22,Desoxigenados,124000,1.6,Paraguay,,37200,,@UCsmyigRzEKngzTQ02AG73Bg
23,awooP4H,121000,,Paraguay,,36300,,@UCy-_GNTN2LnzOFZ1JV5VnKA
24,Karai Pombero,116000,1.3,Paraguay,,34800,,@UCY3d87YoK_yXD4nSFEtiT9g
25,КБ Морозов,105000,,Paraguay,,31500,,@UCNpuAcY2xzZ_VU-t5Vj5Bnw
26,Pati Ginzo,90200,,Paraguay,,27100,,@UCs--ZMNeH8kZXPCzlDymtbA
27,Trece,88200,,Paraguay,,26500,,@UCbgzWL_vNk3K2vcpk2udhLA
28,En el Horno con Peta,87500,0.1,Paraguay,,26300,,@UCK8UHToqFOxc_JM9oaSI0BA
29,KAESE,84300,,Paraguay,,25300,,@UCpw6R4cgkq_0bFsyefd8B8w
30,Melodia Romantica,80000,,Paraguay,,24000,,@UCjIb_35orMRDQFh9LXgFmCQ
31,Let's Cat's Paraguay!,79700,0.7,Paraguay,,23900,,@UCCZfeUN7YPsyxEykxm-nxUg
32,theriboo,79500,,Paraguay,,23900,,@UCwQiu_ipdwZgz1JRaqKrr3g
33,Emi Báez cocina,78700,0.1,Paraguay,,23600,,@UC4NxReiobUq0Icc8jyxoyCQ
34,Digipoke Draw,77700,,Paraguay,,23300,,@UCuwHUoyGlD4nFLdaA2EEYuQ
35,LG DJ,75300,0.3,Paraguay,,22600,,@UCxTs7vu8u5IG_KaxI7aBFgQ
36,One Man Wolf Pack,75000,,Paraguay,,22500,,@UCLlw7TAl8zmJa4vGFKu1c_Q
37,Somos GEN,75000,,Paraguay,,22500,,@UC9FQShRxvepLNn6lLfvBhyA
38,EditionMix,74900,,Paraguay,,22500,,@UCnWfHI2-95UKqyHjWMu63-A
39,Nora Delgado Py,72900,,Paraguay,,21900,,@UCsMFnuosLiG8VHoH7Pr1Npw
40,KokeBa,70200,,Paraguay,,21100,,@UCCj7Zc-0eT3LUrhrpz9aTpg
41,Chapa C,70100,0.2,Paraguay,,21000,,@UC0Wq9vD-O3ScFZKDIcherHQ
42,Nadia Portillo,69100,10.0,Paraguay,,20700,,@UCgjvFdkrU_JKrvFXZN7FaVA
43,ابو السيم_ABO ALSEM,63200,,Paraguay,,19000,,@UCOu2nuQjFeHt5dEaEaLMu6Q
44,VivelaVidaPy,61400,,Paraguay,,18400,,@UCZgU9S2GR32WF6Kg_wTs4yw
45,K-VAN 케이반,59700,1.4,Paraguay,,17900,,@UC6xppp_eIwDa2oMAvJVxPjQ
46,The BrunCar,59300,0.2,Paraguay,,17800,,@UC3MAsds08o4lRmJZNJKiNeA
47,Bonfire Tales,58900,3.0,Paraguay,,17700,,@UCQNWBTjSqAkgvTP7FsvRsFQ
48,TheEAQV,57700,0.6,Paraguay,,17300,,@UCXwKuk0THDCSB2XMWYmMeeQ
49,La Mesita de cocina,56600,,Paraguay,,17000,,@UCj9rkx1023IfqogmRa0XDiQ
50,Diario Última Hora Paraguay,56200,,Paraguay,,16900,,@UCjrwumB0Pzw_PNNYGXD8Vbw
51,RHEMA PARAGUAY,55400,,Paraguay,,16600,,@UCAOoN0k5wjQRP4rNfxsGFNA
52,Tordillo Negro,54700,0.3,Paraguay,,16400,,@UCexyllW3HaJYfVVXG2SDV2g
53,EL FÚTBOL MI VIDA,51000,0.3,Paraguay,,15300,,@UCzAYM7ZDQzcpQZ12vwF1g-A
54,La Mañana de Cada Día SNT,49400,,Paraguay,,14800,,@UCAIOLwv89RopCXAD7xyfKlA
55,Oraciones.Center,47000,,Paraguay,,14100,,@UC4ifFgE7MMpSWsfugwwKnuQ
56,samu69,46700,,Paraguay,,14000,,@UC_Obw6G4PjYGcwtT0nNDAsA
57,Miguel Romero,44300,,Paraguay,,13300,,@UCEZ8OtBrmPkxpXViPYzV5zw
58,NPYoficial,42800,,Paraguay,,12800,,@UCXm5UbX1eXIFmFE0lz1etiA
59,Maxi Duarte,41900,,Paraguay,,12600,,@UCT9uay5ICL1DvR9_D9lnT9Q
60,Pasión Albirroja,40700,,Paraguay,,12200,,@UCtrQD2PxGbPhAsolF5Z2Bcw
61,Música paraguaya Carapegueña,39500,0.1,Paraguay,,11900,,@UCZKbUSLurAWooGLD-CUcHNw
62,Evangelio del Reino,37600,,Paraguay,,11300,,@UCAKGIMV1vbHHHHkr7qc9rsA
63,SORTIER EVENT,37400,,Paraguay,,11200,,@UCbNdbf28I4QGZwDEfMV5Oqg
64,Dibujando y pintando con Porfirio Busto,37000,,Paraguay,,11100,,@UCFxNrwgSUsEsiHn25hpfQIQ
65,FUTVOLEY TV. PY. Piki Voley,36300,0.1,Paraguay,,10900,,@UCmEOTTmtW6xDWIRVDSERV_A
66,JOSHUA,35700,,Paraguay,Music,10700,Music,@UCH-f2a_sPMx7lZF5XZx9Dgg
67,"Oh, Chuu ya¡",35500,,Paraguay,,10700,,@UCEHbNZ_MoCtln0367uRC45Q
68,Vive La Tarde Paraguay,35500,,Paraguay,,10700,,@UC-HfhRUC7OH0AfB6MjXoJPQ
69,ExE PY,33000,0.3,Paraguay,,9900,,@UCt0Wsu0zd1bxFYsUICyXGow
70,Carlos Giménez,31200,,Paraguay,,9400,,@UC5OAJpxBup_cT0YYJKY9yMw
71,Más Que Vencedores Paraguay,30600,,Paraguay,,9200,,@UCTE3VK9uqFanlIVXKrM6E7g
72,MegaEvo,30000,26.0,Paraguay,,9000,,@UCP8t0OWuREUh53B03IdqQTg
73,Telebingo Triple,29600,,Paraguay,,8900,,@UCxK0bbXQDJcUj-BdzpILcNg
74,Bohemia Urbana,28800,1.5,Paraguay,,8600,,@UC_vgW6P1xhxidNixz8r1w-g
75,Edgar Camarasa,27900,,Paraguay,,8400,,@UC5stRruxKGk2tJhgVtHLKYg
76,La Nación Paraguay,27800,,Paraguay,,8300,,@UC0j83Ogsf44Vdi3Qi5OUrRA
77,Andersonic,27600,,Paraguay,,8300,,@UCYAe0STFd6k3xM1X5UJZZQQ
78,Marilina Bogado,27400,53.7,Paraguay,,8200,,@UCtxFqb_2xGzIOnJzsdadzgA
79,Terrtail Huegos,27200,,Paraguay,,8200,,@UCpYYJ8T71tLpAVoGDQnDewQ
80,El Baúl de Yorch,26100,0.7,Paraguay,,7800,,@UCvXcY4XVUEDNJ52yqztZHng
81,CheWill,25600,12.7,Paraguay,,7700,,@UCdv4FEeuO3DvzsFQWpkkR8g
82,Dj Alcides Casco,25400,1.0,Paraguay,,7600,,@UCVBSh2FozBy2KoNQkR-o1-Q
83,AFvP Asociación Futvoley Paraguay,25300,0.2,Paraguay,,7600,,@UCSW6P8p_5WAG9Og7h5ot1Fw
84,DESESTRESS,24800,,Paraguay,,7400,,@UCj1Jjz_beArY7kijhC-HoOw
85,Gajes del Youtuber,24800,0.1,Paraguay,,7400,,@UCh6FzA6KKOYr-tcDPeIt6sg
86,Kublai,24700,,Paraguay,,7400,,@UCi4t8VqTG-NwFHdTGa0ENaA
87,Filmagic,24500,,Paraguay,,7400,,@UCkKJIQ0-Uq2lrYTyl3a6RSg
88,Alider Junior,24400,0.1,Paraguay,,7300,,@UCgGWX_lsS8MCs9sAo1nTTVA
89,KuasaR,24200,0.5,Paraguay,,7300,,@UCUEgGLQkw_fYgpzKyEHT9kw
90,ramiro aranda,23800,,Paraguay,,7100,,@UCUzWUs666fk5SdjdM7HWxcQ
91,BenTeachesEnglishOverseas,22800,0.5,Paraguay,,6800,,@UCMrXo54dRyoaWNmuFj-j44A
92,MULTIMEDIOS ALICANTE,22400,,Paraguay,Television,6700,Entertainment,@UCqGy9xtlQGbgwktnHLtZ_BQ
93,Rolfi Rodas,22300,,Paraguay,,6700,,@UCDfDtGSigpbHBl6RnEG3SSg
94,Crónica Paraguay,21500,,Paraguay,,6500,,@UCpDJZhBPhi5KM6wYc0EFpDA
95,J&D Estudio Beats/Instrumental,21400,,Paraguay,,6400,,@UCTAD9OCSWTO0H7AjfbgmcVQ
96,IMPACTO WP 🚀 WordPress para No Tecnicos,21200,0.1,Paraguay,,6400,,@UCl5fP6wTK3RvzKefEJIEwQA
97,Olimpia Media,20800,,Paraguay,,6200,,@UCkX0zpmBdAp6FGayX0RhbjQ
98,Axel Siemens,20800,,Paraguay,,6200,,@UCocjT4315Oa-hpwc6b4Yhow
99,ALUCARD121,20600,,Paraguay,,6200,,@UC4rCchp-ezcKzJsZpkoQ53g
100,Dina Celeste Music,20400,,Paraguay,,6100,,@UCo8DMVlTMiZEw1tAhyAIuoA
1,Drawblogs,14500000,,Peru,,4400000,,@UCkuPobJMx7DPUdwlVo1TFfA
2,Golemcito Games,10900000,,Peru,,3300000,,@UC6Ij1c74Gm-TicYZsKL1FAw
3,América tv - Novels,5700000,,Peru,,1700000,,@UCGGry4kGWZUqIfG6LLNhOmg
4,Luay,5600000,,Peru,,1700000,,@UCWjgg6SMQiSQY8cUjCm2skg
5,whatthechic,5400000,,Peru,,1600000,,@UC7ws6SJL00PEUYEk3txx2Ng
6,Latina.pe,4900000,,Peru,,1500000,,@UC3rDtLrcgr3JS3_3JOW4BAw
7,whatdafaqshow,4900000,0.1,Peru,,1500000,,@UCtJkNv0rghEOOiz87xT4C5A
8,Memes Random,4600000,,Peru,,1400000,,@UCAAY6ZLN2CBRXvL-0eEmD2A
9,TrapUrbanoTV,3900000,,Peru,,1200000,,@UCuan9ktW5YOp-QiYVZhj64w
10,RoxiCake Gamer,3600000,2.6,Peru,,1100000,,@UC3t7_hgqy-7pccSWRVaTQIw
11,ElioDt,3500000,,Peru,,1100000,,@UCKN-UFOynT8nJp2SXpU9Xgg
12,Ricardotaku,3300000,1.9,Peru,,996000,,@UCADPsQ4gT36DgXDB2_-wdeA
13,Al Fondo hay Sitio - AFHS,3100000,,Peru,,942000,,@UCRFUzVEen4SIFW1pJn0u0nw
14,Nerdaily,3000000,,Peru,,912000,,@UC5j869htDIpIv9zNW3jK0Jw
15,Sant,3000000,0.1,Peru,,885000,,@UCz7SWZVdyNbB3YGe64AEeuw
16,tallermanualperu,2800000,,Peru,Fashion,834000,Beauty/Fashion,@UCAs3uELe9BMFvJCd0WP-AQg
17,EducaBabyTV,2700000,,Peru,,810000,,@UCNi33ipfYhXpSm9sLwyzS8A
18,HBD - Detodoy Rap,2600000,0.1,Peru,,765000,,@UCtCuk2evpLat7Y-Hx6HCDqQ
19,Harrix,2400000,0.2,Peru,,720000,,@UCUOvQWNdOMJnJzz4fZXLkyA
20,Capitan Gato,2400000,6.5,Peru,,720000,,@UCGrB-QOL8gg7ouOJ80hO7Sg
21,AlecchiMan,2300000,0.9,Peru,,702000,,@UCtRQid0s3Tj1lVB5tbGOb6A
22,Di EQUISDE,2300000,,Peru,,693000,,@UCKk30EIpXiAyVn6WfwVQF6w
23,ANIMEMES,2300000,,Peru,,690000,,@UCJWkJWw61WCjVetdQLsFN-w
24,Pepe El Mago,2300000,0.7,Peru,,687000,,@UCqBAbqbx4q7G5upsptccdPA
25,Andynsaane,2300000,,Peru,,675000,,@UCF2BD7I7BBphXgCpMBrVL0g
26,Faraón Love Shady,2200000,15.4,Peru,,666000,,@UCd93aZEa_hA9aj51OOm45sw
27,Ramix,2100000,,Peru,,642000,,@UCEpkEj45RHLAI-9ra6qluIA
28,Flutter525,2000000,,Peru,Celebrity,615000,Entertainment,@UChU79FLnClqlRSTSZe3EjNA
29,Wadatops,2000000,0.1,Peru,,612000,,@UCNDmFX0pZJJf54g8a_g0Hyg
30,Indie Arts Kenel,2000000,,Peru,,606000,,@UCw6LEqOUioR-Nqq1gTpOIAQ
31,Paula Urbaez,2000000,,Peru,,597000,,@UCw0fg0BqrR5kcDUOcD7Hh5A
32,Matemóvil,1900000,,Peru,,579000,,@UCvTyXJuQyAqG2UxzI8jtc2g
33,Vida Saludable,1900000,,Peru,,573000,,@UCpqVciRTwpqcDiB24isrSSg
34,Luna Mia,1900000,,Peru,,570000,,@UCCTMAC4K_oTsLqba4jU76-w
35,GraciasporAparecerenmiVida,1900000,,Peru,,570000,,@UCzNP80n8ocRnY_hXSJocKFg
36,Milagros Ena,1900000,,Peru,,558000,,@UCog9yABBGhDcu-tDDbCJQDg
37,Gstech,1900000,,Peru,Celebrity Technology,558000,Tech/Gaming,@UCy6cu2GUe08kPUfRwuJMONg
38,PEINÓPOLIS (Trenzas y Peinados),1800000,,Peru,,543000,,@UCGmIFEsrfvKrX8XFx9MXImQ
39,GatoTom music,1800000,,Peru,,537000,,@UCJ5o-Ll4Sj8N5WOuatpicUg
40,Ekaty,1800000,,Peru,,531000,,@UCuPfFwTjp0EUjawrt0UWncw
41,EEG,1800000,,Peru,,525000,,@UCZSJ9bCN0Kh8vJImfacvkFg
42,Dayiro Castañeda,1700000,,Peru,,510000,,@UCvJocPN32o3PH8643MEKlSA
43,TheDracerGx,1700000,,Peru,,498000,,@UC1oVDo0rD0NfRcE3KP_qvyQ
44,Mishifu,1700000,,Peru,,495000,,@UC_cwOgdqxY0VPVGiQZdJtnA
45,Gravity Play,1700000,0.6,Peru,,495000,,@UCwlVi_yLZjvQdeWqSDRpJ6w
46,AQUINO,1700000,2.7,Peru,,495000,,@UCKuufKpyTISGU1TGj9n0q2A
47,Muy Fácil De Hacer,1600000,,Peru,,483000,,@UCyviADt1A0vK8HpBxugeIVw
48,Hablando Huevadas,1600000,4.8,Peru,,483000,,@UCba1vMvOHWlMddLARS382Zw
49,Cosas Geniales,1500000,,Peru,,462000,,@UC4KBb5dc273YV0VLzOQuI7A
50,Corazón Serrano,1500000,0.5,Peru,,450000,,@UCF-1xB_VwVjN4lUPsh8PryQ
51,Heyisalike,1500000,0.3,Peru,,450000,,@lexisabel
52,EzraHoward,1500000,,Peru,,441000,,@UCrydzgkJebdfqc0Fvwf4Dcg
53,Darek,1400000,0.1,Peru,,429000,,@UCJL-S1GilHUxY_6XWc8ei7w
54,Megabuster,1400000,,Peru,,429000,,@UCxuyAkyOyPc1joeeW7XLLJQ
55,Peluche19 FF,1400000,0.9,Peru,,429000,,@UCtO0r58CfwvtxnWPst2he3g
56,JC Gigamisterios,1400000,,Peru,,408000,,@UCQ3zNtUFa8nSG1Tncsr-cWQ
57,Bunny TV,1400000,1.2,Peru,,405000,,@UCObyQHIer1g1pzQVANUPw3A
58,DarthLogan,1300000,,Peru,,402000,,@UCKvftpJ9gFbdJwrNi7syBSA
59,SoyTomas,1300000,,Peru,,402000,,@UCyBMvhPlYtRoDqU1e0MLXlw
60,Ahora te cuento,1300000,3.5,Peru,,399000,,@UCaYGWwdIj4xuDIW5vOzr8Nw
61,El Tío Tech,1300000,,Peru,,399000,,@UC1DggK5BjCUPWNgZRy0esRQ
62,Latina Noticias,1300000,,Peru,,396000,,@UCpSJ5fGhmAME9Kx2D3ZvN3Q
63,Leidhmat,1300000,,Peru,,396000,,@UCcbC2tHyWQ-0X2fSTILlIaw
64,josi,1300000,11.3,Peru,,390000,,@UCqiRylQrdAIvGbyt5KPcfEg
65,América Noticias,1300000,,Peru,,387000,,@UCPhm2I2wk4vqjENwhn3px8A
66,Rongel Nakem,1300000,,Peru,,387000,,@UCsDN1kifkledAQ8inUCVGgg
67,Cantale,1300000,,Peru,,384000,,@UCC6jEV2ABF1rKo6YLSIk19Q
68,Juanito y Richard,1300000,0.2,Peru,,375000,,@cholojuanitoyricharddouglas
69,Alcadeno,1200000,,Peru,,372000,,@UC7EgN0_nONgpXzmHwGWbhPw
70,Odilon Huamani,1200000,,Peru,,372000,,@UCT2JPnLdgkPnptb3PQdB5Hg
71,LINEA DE TIEMPO,1200000,,Peru,,369000,,@UCpa523oHE_iRutAewYp3v_w
72,XJared10,1200000,,Peru,,360000,,@UCTgzQuIlt9yhH48n84fX8pQ
73,Luis Lovon,1200000,,Peru,,360000,,@UCyDbMpqtBxfTQU7ABIF70AA
74,Pepe el Mago Juega,1200000,0.3,Peru,,351000,,@UCM-Q21rFJyjZA1fvg2cqKYw
75,Un Mundo De Historias,1200000,,Peru,,348000,,@UCXiPFoqWWLmDC0aPNXe7PJg
76,notepiquestv,1200000,,Peru,,348000,,@UCVIiKvrQ8K8MqHuC1b-S70w
77,Reggaeton & Trap,1200000,0.3,Peru,,345000,,@UCyXxTWEJOO2F4JxT8CNZGdQ
78,Martin Catalogne Makeup,1100000,0.3,Peru,,342000,,@UCokBc8rovET0mE_wO37mYXQ
79,Tongo Oficial,1100000,0.1,Peru,,336000,,@UCIm5dgSJPmVBkz7CKuGtwFQ
80,Jeffar Vlogs,1100000,0.6,Peru,,336000,,@UCHr6rOAFSuZA6KOeGyLrEOQ
81,Bartolito,1100000,,Peru,,330000,,@UCsgUqltFhaGFjz4pvJ0CTTQ
82,Samir velasquez,1100000,,Peru,,321000,,@UCINvgwTzPzzWbCFbcn1fFmQ
83,Giancarlo Velazco,1100000,,Peru,,321000,,@UCSHp6wzQ9Loq6pmSi-n4VXg
84,JaneLK Ideas,1100000,0.1,Peru,,315000,,@UChV3EJKbGklQ8pUC2Qt-Ymw
85,Misias pero viajeras,1100000,0.4,Peru,,315000,,@misiasperoviajeras
86,Roart,1000000,0.1,Peru,,309000,,@UChh-bXBQTrMQIJackwys2dQ
87,Aprendiendo a Cocinar Como Mamá,1000000,,Peru,,306000,,@UC3S_MrM4E5icPagCdW6wc1w
88,delquillabambino,1000000,,Peru,,306000,,@UCfCqFAMfZ771IrBf7sFJcRA
89,Magaly ATV,1000000,,Peru,,300000,,@UCF6s3gpbZEQKqZ38VvQ0gLA
90,ArturoR15,1000000,,Peru,,300000,,@UCCYtO-IuoJ2Pu5UlPdzgQ6g
91,NES QUIN,1000000,,Peru,,300000,,@UCUOheTWut65njw8U_7S98pQ
92,Malucci,1000000,1.1,Peru,,300000,,@UCWYaqvLXPJrSISmZWG2AAvQ
93,anrock,1000000,0.2,Peru,,300000,,@UC5-kZ2oIAYjzVEdLoDDp34g
94,FanDom,1000000,0.3,Peru,,300000,,@UCLkmEqfMVlwItXm7ifldGKQ
95,Zombieverso,985000,0.7,Peru,,295500,,@UCbvSVVf3HAm7upmlkqU2d8Q
96,NaciónUrbanaTV,979000,0.2,Peru,,293700,,@UCkueSkG3blusetSpIdJsicQ
97,Easy Kitchen of Rosana,977000,,Peru,,293100,,@UCSC_5MAZDBZvWt4ycF0Lmhg
98,El Basurero de Daarick,975000,,Peru,,292500,,@UCGA6Zu0wxKCnW9W0crxoneQ
99,VARIOUS MUSIC LBA,973000,,Peru,,291900,,@UCGlFOT4_wS3vVROtpYL6mgQ
100,Luisardo,963000,,Peru,,288900,,@UCR5a11Jjd_b5FoEA8yYenZg
1,ABS-CBN Entertainment,41500000,,Philippines,,12500000,,@UCstEtN0pgOmCf02EdXsGChw
2,GMANetwork,26900000,,Philippines,,8100000,,@UCKL5hAuzgFQsyrsQKgU0Qng
3,Ivana Alawi,15900000,1.4,Philippines,,4800000,,@ivanaalawi
4,Niana Guerrero,14900000,,Philippines,,4500000,,@UCLysbxhOO_JPOPgcsPCMb8w
5,Wish 107.5,13800000,,Philippines,,4100000,,@UCdfq8-581QVUtVsa8ChVnDQ
6,Zeinab Harake,13100000,0.6,Philippines,,3900000,,@UC-j7tR3DhEt85EM9HbvxXqA
7,Alex Gonzaga Official,13000000,1.5,Philippines,,3900000,,@UC6N-9Wh0DYhDI8sQS7jwjVA
8,GMA News,11400000,,Philippines,News,3400000,Info/Business,@UCqYw-CTd1dU2yGI71sEyqNw
9,Donnalyn,9200000,0.9,Philippines,,2800000,,@UCVwvPcaag7ubJPn1gOClDvQ
10,Wowowin,7600000,,Philippines,,2300000,,@UC7UlaAta4FC6yoo9rOtfQcQ
11,Vice Ganda,7500000,1.1,Philippines,,2200000,,@UCZ1PkXDIb_ybGu-3cxMm6oQ
12,Jelai Andres,7500000,0.2,Philippines,,2200000,,@jelaiandres
13,Doc Willie Ong,7400000,,Philippines,,2200000,,@UCR6n79EOdY406JlZD8FEgyg
14,ChooxTV,6400000,0.1,Philippines,,1900000,,@UC2OaBXso9ZDAdAx9lW2FqZA
15,Toni Gonzaga Studio,6300000,0.4,Philippines,,1900000,,@UCgTar4TrvIBvrlMdPUgbFfg
16,Viy Cortez,6200000,,Philippines,,1900000,,@UC39p6707suIKTZiw0BTGapw
17,Agassi Ching,5000000,,Philippines,,1500000,,@UCPa2lVGm68HvXAgzU75gHIQ
18,TinoKidsTV,5000000,,Philippines,,1500000,,@UCfxNXZJyzRwte4fK-MUYxrQ
19,Pinoy Big Brother,5000000,,Philippines,,1500000,,@UCsumo4lY8cd4v8Xt5zG3eSg
20,Ex Battalion Music,5000000,1.8,Philippines,,1500000,,@UCXDPZNH-eEXtrxr5Ert1LWQ
21,The Hungry Syrian Wanderer,4900000,0.8,Philippines,,1500000,,@UCrPo31V8wpuuCMseyzEDZMQ
22,angelicajaneyap,4300000,,Philippines,,1300000,,@UC-KrJWxMSMVBbmmpNLhSBdw
23,Tukomi,4200000,,Philippines,,1300000,,@tukomi
24,"Regal Entertainment, Inc.",4100000,,Philippines,Celebrity,1200000,Entertainment,@UC69I8egELqWywoX5wrh2KxQ
25,Kathryn Bernardo,4000000,1.8,Philippines,,1200000,,@UCHNfOV1Ou9KYYAjFGbwFILA
26,Rowvery Trinidad,3900000,0.1,Philippines,,1200000,,@UCgqOzDzPe6Qzj-eZTNBgHsQ
27,Andrea B.,3900000,,Philippines,Celebrity Music,1200000,Music,@UCCl7-hiz0Hz9cMORj0BrYHw
28,Geo Ong,3900000,4.8,Philippines,,1200000,,@UCtoKGjdpzrXCI_3-WSAs_ng
29,ClarkTV,3600000,,Philippines,,1100000,,@UCfv5QHzKKn26W6A5y5l1pLg
30,Lloyd Cafe Cadena VLOGS,3600000,4.8,Philippines,,1100000,,@UC21Ah56j1gA3VckhKtA6-dQ
31,MechanicZ,3500000,,Philippines,,1000000,,@UCQWmz5oOUdb2-9wi3Z6PW7Q
32,One Sports,3400000,,Philippines,Sports,1000000,Sports,@UCXDG9ue-emCN8Ad3h7lERqQ
33,Leti Sha,3300000,,Philippines,,1000000,,@UCWkVgfMFZkJLQ6uB113Xq1A
34,Kristian PH,3300000,0.1,Philippines,,984000,,@UCsQ81wsggLv84uKENeatBMw
35,The Squad 2022,3300000,,Philippines,,984000,,@UCMZ343FCzDO3mfX9VERi_PQ
36,keith talens,3300000,,Philippines,,978000,,@UC3iJzT7DEznqOJdNqfwyzKA
37,Jak Roberto,3200000,0.5,Philippines,,966000,,@UCyUp0cQrU5CGeN5qXgrApQg
38,iWantTFC,3200000,,Philippines,,960000,,@UCBShlKe5s0Z04tDm4-gXDeg
39,Michelle Dy,3200000,,Philippines,,951000,,@UCgFK7j5dr7Z2Sh3Vv-ka8oA
40,FEATR,3200000,,Philippines,,951000,,@UCoTrrnpqNOqR_yhrv6KIHiA
41,Von Ordona Vlogs,3100000,0.5,Philippines,,942000,,@UC7m88_dfniONQbHF7sxycqg
42,Boss Keng,3100000,0.6,Philippines,,939000,,@UCQpMeIJ0-ykiqCiCrZZY6DQ
43,LIVELOVEPARTY.TV,3000000,,Philippines,Fitness,912000,Lifestyle,@UCVKZZn5fcJbsKEkm8dc5cxg
44,Ogie Diaz,3000000,0.3,Philippines,,891000,,@UCFjNqRoCvkOCYLnBUjdfmSg
45,Miniature Cusina,3000000,,Philippines,,888000,,@UCbtgvc9joz_6xBr4OLoy0iA
46,Elgin,2900000,0.1,Philippines,,882000,,@UC9ahzg5NE2d9jLgxdcqciJA
47,Braxy,2900000,0.1,Philippines,,870000,,@braxy
48,KAYCEE WONDERLAND,2900000,4.7,Philippines,,870000,,@UCfaJVVAQOQ56gf7JYWVugMg
49,Kim Chiu PH,2900000,0.5,Philippines,,864000,,@UCUSmW85ETJC0mNXMmCzIyyw
50,News5Everywhere,2900000,,Philippines,,858000,,@UCGEbMwiX774cseKvJqF9R2g
51,Moira Dela Torre,2800000,2.4,Philippines,,849000,,@UCnOafy_XCtpz_EpLqVkgunQ
52,Bea Alonzo,2800000,2.2,Philippines,,843000,,@UC1ebx44DwOCzCSePqJIdC_g
53,UNTV News and Rescue,2800000,,Philippines,News Marketing and Advertising Television,837000,Info/Business,@UC3XaG-7UVi2vD8ZZEMNnnpw
54,Makagago Wazzup Man,2800000,1.0,Philippines,,828000,,@UCdBppUV183m8dQ3RYygns-Q
55,Love Marie Escudero,2800000,0.4,Philippines,,828000,,@UCJdFejePA1O6fuKKwRqF6tg
56,Wil Dasovich,2800000,0.3,Philippines,,825000,,@UCSir19L_390tAg4IbCggvCg
57,CoversPH,2700000,,Philippines,,813000,,@UCaPwSXblS8F0owlKHGc6huw
58,RACHEL WONDERLAND,2700000,,Philippines,,807000,,@UCLmjrj9ZvStUlauvMl5fmmw
59,Junell Dominic,2700000,1.0,Philippines,,804000,,@UCRKPNXzPWJtJeoVBaFVuBCw
60,Bongbong Marcos,2700000,1.6,Philippines,,801000,,@UCqgTKnYIeu4DNXGN5fBCY9Q
61,Jp Amazing Stories,2700000,,Philippines,,798000,,@UCnxkCLjb1JAvhQ8iBfIX2_Q
62,Kaalaman,2700000,,Philippines,,795000,,@UCTfv9FQ_wKXIjzCIHxnSn2A
63,SB19 Official,2700000,0.7,Philippines,,795000,,@UCm4v7afBTnJKRm4SlfHJzyg
64,Riva Quenery,2600000,,Philippines,,789000,,@UCovX2oe7NONkys-qeR_j1_g
65,Yow,2600000,,Philippines,,771000,,@UCznibittbFHbwdDd5Fy01yQ
66,KrisTells Vlogs,2500000,2.2,Philippines,,759000,,@UC925y3Dn61A7MBXGZJWNX9A
67,Wish 1075,2500000,,Philippines,,756000,,@UC4mNKqTuEvp9tVXWz43ijwQ
68,Princess Thea,2500000,0.1,Philippines,,750000,,@UC8IUIkIPEeulY3NBFtsthpQ
69,Happy Islanders,2500000,0.4,Philippines,,744000,,@UCDiNUgM_dUHBgKCVR2awPCg
70,Pamela Swing,2500000,0.2,Philippines,,741000,,@pamelaswing
71,Grown Ups Kids' Toys,2500000,,Philippines,,741000,,@UCX7CYiI89e6wBnwytOx8A-Q
72,Ben&Ben,2400000,0.6,Philippines,,729000,,@UCD2HT__OY6xzj-YbnAXJhfA
73,Sachzna,2400000,,Philippines,Beauty,717000,Beauty/Fashion,@UC6Uqgjh-hUwgEYzLZ97wHkA
74,Kath Melendez,2300000,,Philippines,,702000,,@UCyoLstvUOn_0D646NWwomdA
75,Fumiya / FumiShun Base,2300000,,Philippines,,693000,,@UCi7Ofw4sJynsacr_i6uk_lA
76,Wilbert Tolentino VLOGS,2300000,0.4,Philippines,Celebrity,690000,Entertainment,@UCuqzSaI7TFlqvMkw-nWlIfA
77,BEKS BATTALION,2300000,0.4,Philippines,,687000,,@UCMGDO2WEtB_tUMtMapDZrVg
