rank,name,followers,er,country,topic_of_influence,potential_reach,unified_category,handle
47,Chantel Mila Ibbotson,2600000,0.7,Australia,Home and Garden DIY and Life Hacks,785900,Lifestyle,@mama_mila_au
48,Anna Paul 💗,2500000,12.7,Australia,Fashion and Accessories Travel Modeling,753800,Beauty/Fashion,@anna_paull
49,Jalals,2400000,4.07,Australia,Entertainment and Music Funny Parenting Video Blogger,714100,Music,@jalals
50,Nicole Warne Shadbolt,2300000,0.46,Australia,Fashion and Accessories Nature Animals Parenting,703400,Beauty/Fashion,@nicolewarne
51,Timmy Trumpet,2300000,6.03,Australia,Entertainment and Music Music DJ Producers,701900,Music,@timmytrumpet
52,CHASE ATLANTIC,2300000,12.62,Australia,Entertainment and Music Music Singer Modeling,692100,Music,@chaseatlantic
53,Merium Pervaiz,2300000,2.77,Australia,Fashion,679400,Beauty/Fashion,@merium.pervaiz
54,Jackson O’Doherty,2200000,1.5,Australia,,669500,,@itsjackson
55,Jess Conte,2200000,0.48,Australia,Beauty and Self Care Entertainment and Music Food Parenting,660200,Music,@jess
56,Piers Morgan,2200000,1.18,Australia,Entertainment and Music Modeling Actors,650000,Music,@piersmorgan
57,lauren bullen,2100000,0.43,Australia,Travel Fashion and Accessories,640300,Beauty/Fashion,@gypsea_lust
58,Adelaide Kane,2100000,4.53,Australia,Acting and Drama Funny Celebrity Actors,626900,Entertainment,@adelaidekane
59,Tia-Clair Toomey-Orr,2100000,2.02,Australia,Fitness and Health Personal Finance Coaching Training,625600,Info/Business,@tiaclair1
60,𝕮𝖔𝖈𝖔 𝕽𝖔𝖈𝖍𝖆,2100000,0.28,Australia,Fashion and Accessories Moms Modeling Celebrities,617700,Beauty/Fashion,@cocorocha
61,Shane Watson,2000000,1.61,Australia,Lifestyle Fashion Travel,610200,Beauty/Fashion,@srwatson33
62,"Sia Clyde | Fitness, Comedy, Relatable",2000000,0.54,Australia,Fitness and Health Food Food and Drink Coaching,609900,Lifestyle,@diaryofafitmommyofficial
63,Pia Muehlenbeck,2000000,0.29,Australia,Travel Fashion and Accessories Beauty and Self Care Lifestyle,604900,Beauty/Fashion,@piamuehlenbeck
64,Ozzy Man Reviews,2000000,1.48,Australia,Entertainment and Music Funny Creator Author,587500,Music,@ozzymanreviews
65,Jessica Stein,2000000,3.07,Australia,Fashion and Accessories Travel,587200,Beauty/Fashion,@tuulavintage
66,Dominic Di Tommaso,1900000,1.95,Australia,Outdoor Activity Sports Events Coaching,578600,Sports,@domtomato
67,Harley Fresh,1900000,4.9,Australia,Games Finance,563200,Tech/Gaming,@mrfreshasian
68,Adut Akech Bior,1900000,4.95,Australia,Fashion and Accessories Beauty and Self Care Parenting Modeling,562200,Beauty/Fashion,@adutakech
69,Isabelle Mathers,1900000,3.22,Australia,Fashion and Accessories Modeling Lifestyle Celebrities,562100,Beauty/Fashion,@isabellemathersx
70,HAAKON,1900000,0.58,Australia,Actors,555400,Entertainment,@dominicpurcell
71,Indiana Massara,1800000,1.52,Australia,Entertainment and Music Music Modeling Actors,553000,Music,@indiana
72,Angelo Marasigan,1800000,0.54,Australia,Travel Entertainment and Music,545500,Music,@_angelo.marasigan
73,Nick Vujicic,1800000,0.56,Australia,Education Writers,543500,Info/Business,@nickvujicic
74,How Ridiculous,1800000,8.04,Australia,Entertainment and Music Funny Outdoor Activity Sports,542300,Sports,@howridiculous
75,Brett Lee,1800000,0.63,Australia,Fitness,541200,Lifestyle,@brettlee_58
76,cricket.com.au,1800000,0.42,Australia,Sports News News & Politics,538600,Sports,@cricketcomau
77,Portia and Scarlett,1800000,0.15,Australia,Fashion and Accessories Modeling,536100,Beauty/Fashion,@portiaandscarlett
78,Casey Boonstra,1700000,2.3,Australia,Entertainment and Music Fashion and Accessories Parenting Modeling,509500,Music,@caseboon
79,Diego 🪬,1600000,0.41,Australia,Music Modeling Moms,491900,Music,@diegoloyzaga
80,Mikhail Zarubin,1600000,1.01,Australia,Travel Books,483800,Lifestyle,@mike.around.the.world
81,Polina Bright,1600000,0.4,Australia,Arts and Crafts,481900,Entertainment,@polina.bright
82,Elisha Herbert,1600000,1.92,Australia,Fashion and Accessories Celebrity Modeling,467600,Beauty/Fashion,@elisha__h
83,Natalie Roser (Bonner),1500000,0.59,Australia,Fashion and Accessories Arts and Crafts DIY and Life Hacks Modeling,455800,Beauty/Fashion,@natalie_roser
84,Georgia Hassarati,1500000,0.67,Australia,Arts and Crafts,452300,Entertainment,@georgiahassarati
85,By @Lickyourphone Media 😋💦,1500000,0.19,Australia,Food Music,451700,Music,@cake_cookies_chocolate
86,Soa Palelei,1500000,8.15,Australia,Sports Film,450900,Sports,@soathehulk
87,Dot,1500000,0.15,Australia,Sports Basketball,439200,Sports,@bdotadot5
88,The Inspired Unemployed,1500000,8.2,Australia,Funny,437800,Entertainment,@theinspiredunemployed
89,MARIA PEREZ,1400000,0.79,Australia,Fashion and Accessories Actors Lifestyle,429900,Beauty/Fashion,@maria_perezxox
90,Letícia Bradshaw Ledger,1400000,0.18,Australia,Fashion and Accessories,421800,Beauty/Fashion,@leticialedger
91,Renata Meins,1400000,1.93,Australia,Fashion and Accessories Beauty and Self Care Founder,420900,Beauty/Fashion,@renatameins
92,the art of hieu,1400000,2.86,Australia,Arts and Crafts Illustrator Painting Design,420200,Lifestyle,@kelogsloops
93,Sarah Rav,1400000,0.14,Australia,Fitness and Health Health & Fitness Celebrities Design,416600,Lifestyle,@sarahrav
94,SJANA • Yoga | Travel | Wellness,1400000,0.21,Australia,Fitness and Health Travel Yoga,415900,Lifestyle,@sjanaelise
95,Tara Milk Tea,1400000,1.08,Australia,Travel Nature & Outdoors,414400,Lifestyle,@taramilktea
96,Christian Yu,1300000,13.7,Australia,Entertainment and Music Actors Modeling,404600,Music,@dprian
97,Arman Liew,1300000,0.53,Australia,Food Fitness and Health Parenting Recipes,403800,Lifestyle,@thebigmansworld
98,Shani Grimmond,1300000,1.18,Australia,Fashion and Accessories Beauty and Self Care Video Blogger Celebrities,398500,Beauty/Fashion,@shanigrimmond
99,Tammin Sursok,1300000,2.57,Australia,Acting and Drama Fitness and Health family Food,398300,Lifestyle,@tamminsursok
100,Ellyse Perry,1300000,7.29,Australia,Sports Parenting Cricket Coaching,396800,Sports,@ellyseperry
1,David Alaba,14300000,1.8,Austria,Sports,4300000,Sports,@davidalaba
2,Oracle Red Bull Racing,10900000,1.05,Austria,Sports Auto and Vehicles Automotive Racing,3300000,Sports,@redbullracing
3,𝐏𝐑𝐈𝐍𝐂𝐄𝐒𝐒 𝐃𝐑. 𝐒𝐀𝐌𝐈𝐑𝐀 𝐒𝐀𝐌𝐈𝐈,2600000,,Austria,Fashion,774700,Beauty/Fashion,@samirasamii_official_page
4,Fabio Wibmer,2500000,4.47,Austria,Sports,758600,Sports,@wibmerfabio
5,Doctor Elbi,2000000,0.01,Austria,Health and Medical Services,611700,Lifestyle,@dr.elbi
6,RAF Camora,1900000,2.57,Austria,Rap,560800,Music,@raf_camora
7,تالين بازارباشيان 💫,1600000,5.12,Austria,Entertainment and Music,488900,Music,@talin_tube
8,Manuel Bechter | Creative Photography,1600000,3.92,Austria,Arts and Crafts Photography Artist,467300,Music,@manuel_bechter
9,Dragana Mirković,1500000,2.38,Austria,Entertainment and Music Music,450300,Music,@dragana_mirkovic
10,Stephanie Davis,1400000,3.86,Austria,Fashion and Accessories Fitness and Health Business and Finance Health & Fitness,434300,Beauty/Fashion,@stephaniedavis
11,Valeria Vedovatti ✈,1400000,2.23,Austria,Arts and Crafts Fashion and Accessories Lifestyle,425100,Beauty/Fashion,@valevedovatti
12,Dominic Thiem,1400000,1.88,Austria,Sports Personal Finance Tennis,424400,Sports,@domithiem
13,Lion🦁,1400000,14.22,Austria,,419000,,@emam.ashour90
14,Lisa-Marie Schiffner,1400000,3.83,Austria,Beauty and Self Care Fashion and Accessories Arts and Crafts Business and Finance,410100,Beauty/Fashion,@lisamarie_schiffner
15,,1200000,12.35,Austria,"Photography Celebrities Film, Music & Books",374900,Music,@inkstaboy
16,Irina Meier,1200000,6.81,Austria,Animation and Cosplay Anime Comics Film,364400,Entertainment,@irine_meier
17,Harald Goebl,1100000,0.01,Austria,Nature Photography Business and Finance,341800,Music,@haraldgoebl
18,Franz Müllner,1100000,2.25,Austria,Sports Entertainment and Music,339600,Sports,@muellnerfranz
19,Costina Munteanu,1100000,0.43,Austria,Fashion and Accessories Modeling Plus Size,333200,Beauty/Fashion,@costina_got_curves
20,ISABELLA MUELLER,1100000,7.69,Austria,Travel Education Food and Drink Lifestyle,328300,Info/Business,@isabella_muenchen
21,Mahmoud Alaa - محمود علاء,1100000,1.91,Austria,Sports,323000,Sports,@mahmoudalaa.4
22,Pooyan Ghamari,1100000,14.56,Austria,Technology Business and Finance,318300,Tech/Gaming,@pooyanghamari
23,Katarzyna Czułek,1000000,0.3,Austria,Fashion and Accessories Beauty and Self Care Entertainment and Music,300800,Music,@katarzyna_czulek
24,Michael Perdacher,842200,14.98,Austria,Fitness and Health Pets Dogs,252600,Lifestyle,@michael_perdacher
25,Pol Espargaró,791800,1.06,Austria,Auto and Vehicles Riders Motorcycle Racing Motorcycle,237500,Sports,@polespargaro
26,Christina LionsCat 🐱,739100,6.55,Austria,Arts and Crafts Fashion and Accessories,221700,Beauty/Fashion,@christina_lionscat
27,Kerstin Häfner,731500,1.5,Austria,Beauty and Self Care Fashion and Accessories,219500,Beauty/Fashion,@info_best_age
28,richkids__limited,726900,0.33,Austria,Fashion and Accessories,218100,Beauty/Fashion,@richkids__limited
29,VANESSA MARIPOSA,725200,0.53,Austria,Fitness and Health Product Showcase Business and Finance Actors,217600,Beauty/Fashion,@vanessa_mariposa
30,Jackie,703800,1.62,Austria,Fashion and Accessories Parenting Piercing,211100,Beauty/Fashion,@jackie_blabla
31,Florian Maček 🇦🇹,703400,2.03,Austria,Life and Society,211000,Lifestyle,@florianmacek
32,Onome Egger,691900,1.22,Austria,Fitness and Health Training Coaching,207600,Lifestyle,@onome_egger
33,Yusuf Demir,691100,8.72,Austria,,207300,,@yusufdemir.10
34,Josephine Welsch,682800,0.63,Austria,family Lifestyle Moms,204800,Lifestyle,@josephine_welsch
35,Stefanie Millinger,681800,1.93,Austria,Entertainment and Music Outdoor Activity Sports Home and Garden,204500,Sports,@stefaniemillinger
36,Marcel Hirscher,679400,2.25,Austria,Sports Mountain Racing Ski,203800,Sports,@marcel__hirscher
37,Karim Mohsen - كريم محسن,667400,0.16,Austria,Entertainment and Music Music Singer,200200,Music,@karimmohsenofficial
38,Stefan Petrov,627600,0.89,Austria,Travel Acting and Drama Celebrity Actors,188300,Lifestyle,@stefanpetrov
39,Patrick Florián,616100,0.32,Austria,Photography Nature & Outdoors,184800,Music,@misterflopatrick
40,TINA,609200,0.36,Austria,Fashion and Accessories Lifestyle,182800,Beauty/Fashion,@tinaneumann
41,PATRICK LANDROCK | STARK VENTURE GmbH ®,586800,2.27,Austria,Finance Business and Finance,176100,Info/Business,@patrick.landrock
42,Salma Ezz Eldein سلمى عزالدين,561100,0.48,Austria,Modeling Music,168300,Music,@salmaezzeldein
43,JEANNE GREY • NYC/NJ,555800,2.06,Austria,Beauty Fashion and Accessories Beauty and Self Care Business and Finance,166700,Beauty/Fashion,@thegreylayers
44,Menna Ismail,505900,2.42,Austria,Funny Life and Society,151800,Lifestyle,@mennnaismail_
45,Augusta Alexander,505700,1.9,Austria,Fashion and Accessories Modeling,151700,Beauty/Fashion,@augusta_alexander
46,Renato Glibusic,502500,0.97,Austria,Fashion and Accessories Travel Streetwear Lifestyle,150700,Beauty/Fashion,@jay.vavo
47,Arbi AgGressor,491500,5.91,Austria,Fitness and Health Outdoor Activity Sports,147400,Sports,@arbi_emiev_aggressor_
48,Kelz 🇳🇬🇦🇹| TV | Athlete | Lifestyle | Mindset,487700,0.28,Austria,Fitness and Health,146300,Lifestyle,@kelechidyke
49,Anna Gasser,484800,3.4,Austria,Sports,145400,Sports,@annagassersnow
50,Derzwuckundich - Iulia Huber-Purdea,461400,3.22,Austria,family Education Upskilling Funny,138400,Info/Business,@derzwuckundich
51,GERID RUX🦋,448800,1.44,Austria,Fitness and Health Product Showcase Food and Drink Lifestyle,134600,Beauty/Fashion,@gerid_rux
52,Elisa Selina Albrich,444100,1.45,Austria,Fashion and Accessories Modeling,133200,Beauty/Fashion,@elisa_albrich
53,𝕭enjamin 𝕷aukis 🇦🇺,424300,0.57,Austria,Arts and Crafts Fashion and Accessories Home and Garden Piercing,127300,Beauty/Fashion,@benjaminlaukis
54,Jorge Bordón,420200,0.21,Austria,Arts and Crafts Actors Modeling,126100,Beauty/Fashion,@cocobordon
55,Emel Tschikof,419900,1.1,Austria,Travel Business and Finance Lifestyle Hair & Beauty,126000,Beauty/Fashion,@emelgloss_official
56,РЕЦЕПТЫ🍩СЕРВИРОВКА🍽ЖИЗНЬ💖,413900,0.3,Austria,Food Travel Gym Modeling,124200,Beauty/Fashion,@susueva_m
57,Luxury • Made in Austria 🇦🇹,413600,,Austria,Finance Fashion and Accessories Auto and Vehicles Lifestyle,124100,Beauty/Fashion,@greatestluxury
58,❥ ISABELLA,409800,4.97,Austria,Fitness and Health Fashion and Accessories,122900,Beauty/Fashion,@instaisabella_
59,Katarzyna Kijowska,406100,0.54,Austria,Fashion and Accessories Travel Modeling Celebrities,121800,Beauty/Fashion,@katekijo
60,Daria | outfits and styling,404600,0.42,Austria,Fashion and Accessories Styling Lifestyle Hair & Beauty,121400,Beauty/Fashion,@dariafoldes
61,HANK GE / Vegan Recipes,401700,2.33,Austria,Food Fashion and Accessories Home and Garden Food and Drink,120500,Beauty/Fashion,@hank_ge
62,Alexander Holzer,393100,0.33,Austria,,117900,,@goldentime_alex
63,최혜원,389300,0.74,Austria,Art,116800,Entertainment,@pianist.hyewon
64,☀️ 𝓐𝓷𝓷𝓪 𝓢𝓽𝓻𝓲𝓰𝓵 ☔️,388100,2.09,Austria,Arts and Crafts Funny,116400,Entertainment,@anna_strigl
65,FLOWSOFLY - Artist,385600,0.69,Austria,Arts and Crafts Modeling,115700,Beauty/Fashion,@flowsofly
66,Сегодня старт,372400,0.4,Austria,,111700,,@amina_bakarowa
67,Mia and Mo,367300,0.6,Austria,,110200,,@mia.and.mo
68,STEPHANIE BAESSLER,366000,1.99,Austria,Fitness and Health Product Education Lifestyle Health & Fitness,109800,Info/Business,@stephaniebaessler
69,Qwanisha Chantele Duberry,365500,1.61,Austria,Beauty and Self Care Product Education Product Showcase Funny,109700,Beauty/Fashion,@rebellious_chantele
70,Anna Veith,365400,2.18,Austria,Sports Ski,109600,Sports,@anna.veith
71,Sarah,363200,2.89,Austria,Travel Dance,109000,Lifestyle,@sarah.theiler
72,M a h d i H e j r a t i️,358900,2.03,Austria,Training Coaching Fitness,107700,Lifestyle,@mahdihejrati
73,MAGDALENA WÖCKINGER,342000,7.7,Austria,DIY and Life Hacks Home and Garden Education,102600,Info/Business,@menawox
74,Shima Sabet,341500,0.42,Austria,Fashion and Accessories Fashion Design Styling,102400,Beauty/Fashion,@shima.sabet
75,Madeleine Darya Alizadeh,336600,5.75,Austria,Pets Soccer,101000,Sports,@dariadaria
76,KAPO,334600,2.64,Austria,Fashion and Accessories Product Showcase Modeling,100400,Beauty/Fashion,@kapoofk
77,Michi Brandl,330400,11.83,Austria,Fashion and Accessories Food Food and Drink Hair & Beauty,99100,Beauty/Fashion,@michivonwant
78,Negin Gatavian,329600,14.8,Austria,Travel,98900,Lifestyle,@neginvsworld
79,Andreas Gabalier,328700,1.16,Austria,Entertainment and Music Music,98600,Music,@andreasgabalier_official
80,Ahmed eid_4,322200,5.05,Austria,Sports,96700,Sports,@ahmed_eid_4
81,Dani🦊,321400,0.97,Austria,,96400,,@chapter_shiny_mom
82,هبة,321200,9.0,Austria,Fashion and Accessories Actors Illustrator Drawing,96400,Beauty/Fashion,@hiba_tan
83,Peter Weckauf,319900,0.18,Austria,,96000,,@samicombatsystems
84,Ana Sampaio Barros | Vienna,318200,0.16,Austria,Arts and Crafts Architecture Nature & Outdoors Photographer,95500,Music,@anasbarros
85,FC Red Bull Salzburg,314400,1.19,Austria,Sports Soccer Lifestyle,94300,Sports,@fcredbullsalzburg
86,"Mario Schafzahl | Vienna, Austria",313700,2.27,Austria,Sports Fashion and Accessories Travel Education,94100,Sports,@mario_schafzahl
87,k a r i n teigl,310200,0.95,Austria,Fashion and Accessories Beauty and Self Care Fitness and Health Education,93100,Beauty/Fashion,@constantly_k
88,Melissa Alessia,308800,2.07,Austria,Product Showcase Parenting,92600,Beauty/Fashion,@melissa_alessia
89,Sebastian Kurz,308000,2.48,Austria,Lifestyle Fashion,92400,Beauty/Fashion,@sebastiankurz
90,Hi I’m Sarah,307700,3.31,Austria,Music,92300,Music,@sarahposch
91,Wiener Philharmoniker,306900,0.9,Austria,Entertainment and Music Music Singer,92100,Music,@viennaphilharmonic
92,Ogik Jatmiko,304200,2.2,Austria,Photography Outdoor Activity,91300,Music,@ogik_jatmiko
93,Khaled Ahmed,302600,0.21,Austria,Soccer,90800,Sports,@khaledahmed.74
94,Izabela Ion,302100,2.56,Austria,Travel Food and Drink,90600,Lifestyle,@izabelaion
95,Maximilian Riedel,301200,1.85,Austria,Home and Garden,90400,Lifestyle,@maxiriedel
96,Natalie_Schar,299500,0.01,Austria,Photography,89900,Music,@natalie_19sch
97,Julie & Moritz Löffler | Freigeister,290900,7.96,Austria,Nature Pets Travel Celebrities,87300,Lifestyle,@sol.and.pepper
98,J E S U S M A R C A N O,290500,3.1,Austria,,87100,,@jesusdemarcano
99,CHIVAS,287400,2.0,Austria,Sports Soccer Actors,86200,Sports,@chivasseracampe
100,Замужем.,287300,0.2,Austria,Fashion and Accessories Home and Garden Food Chef,86200,Beauty/Fashion,@lamara___82
1,Eden Hazard,27600000,4.14,Belgium,Sports Soccer,8300000,Sports,@hazardeden_10
2,Kevin De Bruyne,24000000,3.14,Belgium,Sports Soccer,7200000,Sports,@kevindebruyne
3,Jean-Claude Van Damme,7400000,2.4,Belgium,Acting and Drama,2200000,Entertainment,@jcvd
4,Dimitri Vegas & Like Mike,4800000,0.39,Belgium,Entertainment and Music Celebrity DJ,1400000,Music,@dimitrivegasandlikemike
5,Haico Van der Veken,3900000,0.4,Belgium,Food,1200000,Lifestyle,@haico.vdv
6,le rappeur damso,2700000,15.03,Belgium,"Celebrities Fashion Film, Music & Books",807300,Music,@thedamso
7,Michy Batshuayi,2500000,2.0,Belgium,Sports Soccer,758100,Sports,@mbatshuayi
8,Marouane Fellaini,2400000,0.5,Belgium,Sports Soccer,711300,Sports,@fellaini
9,Dimitri “Vegas” Thivaios,2200000,4.23,Belgium,Entertainment and Music Celebrity Actors Music,672600,Music,@dimitrivegas
10,Amelie Lens,2200000,3.43,Belgium,Entertainment and Music DJ Producers Music,669700,Music,@amelie_lens
11,ᎪDIXIᎪ,2200000,0.84,Belgium,Entertainment and Music Music Lifestyle,660200,Music,@adixia
12,Charlotte de Witte,2100000,2.05,Belgium,Entertainment and Music Food Food and Drink Music,634200,Music,@charlottedewittemusic
13,Dries Mertens,1900000,8.9,Belgium,Modeling Fashion Music,561000,Music,@driesmertens
14,Cute content creator,1800000,1.35,Belgium,Arts and Crafts Modeling,547100,Beauty/Fashion,@mikomihokina
15,Vincent Kompany,1700000,3.8,Belgium,Sports Soccer,498400,Sports,@vincentkompany
16,Gaelle Garcia Diaz,1600000,9.69,Belgium,Beauty and Self Care Modeling Public Figure,488800,Beauty/Fashion,@gaellegd
17,IbraTV,1500000,2.3,Belgium,Entertainment and Music Food Finance Business and Finance,461100,Music,@ts_ibra
18,Mert Yapar,1400000,0.33,Belgium,Entertainment and Music Fashion and Accessories Auto and Vehicles Marketing and Advertising,426900,Music,@mrtypr
19,Axel Witsel,1400000,0.94,Belgium,Sports Soccer,421300,Sports,@axelwitsel28
20,Selim Amallah,1400000,2.03,Belgium,,414100,,@selim_amallah
21,SAVANNAH PREZ,1300000,3.04,Belgium,Fitness and Health Training Coaching,397100,Lifestyle,@savannahprez
22,Raf Simons Official,1300000,0.45,Belgium,Fashion Modeling Fashion Design,375500,Beauty/Fashion,@rafsimons
23,SABRINA LOPEZ PAPOUTSAKIS,1200000,0.97,Belgium,Fashion and Accessories,362900,Beauty/Fashion,@sasabylopez
24,Lost Frequencies,1100000,1.84,Belgium,Food and Drink DJ Music Producers,338400,Music,@lostfrequencies
25,Leen Hennawi,1100000,6.44,Belgium,Fashion and Accessories Modeling Lifestyle,334100,Beauty/Fashion,@leen_hanna
26,Jan Vertonghen,1100000,1.04,Belgium,Sports,324600,Sports,@jvertonghen
27,Amélie Neten,1100000,1.7,Belgium,Entertainment and Music Fashion and Accessories Lifestyle,324300,Music,@amelieofficieloff
28,Belgian Red Devils,1100000,0.63,Belgium,Sports Soccer,319500,Sports,@belgianreddevils
